oid,boutOid,date,defBodySigStrikeAccuracy,defBodySigStrikeAttempted,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttempted,defClinchSigStrikeSuccessful,defControlTime,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttempted,defDistanceSigStrikeSuccessful,defFinish,defGroundSigStrikeAccuracy,defGroundSigStrikeAttempted,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttempted,defHeadSigStrikeSuccessful,defKnockdowns,defKoScore,defLegSigStrikeAccuracy,defLegSigStrikeAttempted,defLegSigStrikeSuccessful,defReversalSuccessful,defSubmissionAccuracy,defSubmissionAttempted,defSubmissionScore,defSubmissionSuccessful,defTakedownAccuracy,defTakedownAttempted,defTakedownSuccessful,defTkoKo,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,fighterOid,finish,offBodySigStrikeAccuracy,offBodySigStrikeAttempted,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttempted,offClinchSigStrikeSuccessful,offControlTime,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttempted,offDistanceSigStrikeSuccessful,offFinish,offGroundSigStrikeAccuracy,offGroundSigStrikeAttempted,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttempted,offHeadSigStrikeSuccessful,offKnockdowns,offKoScore,offLegSigStrikeAccuracy,offLegSigStrikeAttempted,offLegSigStrikeSuccessful,offReversalSuccessful,offSubmissionAccuracy,offSubmissionAttempted,offSubmissionScore,offSubmissionSuccessful,offTakedownAccuracy,offTakedownAttempted,offTakedownSuccessful,offTkoKo,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,round,score,seconds,weight,weightClass
0111de75-d405-4800-b625-f6bd10e257b8,520a16c8-f5b2-4591-9e05-b7176fc54511,2017-01-15T05:00:00.000+0000,0.75,4.0,3.0,0.5,4.0,2.0,254,0.25,8.0,2.0,0,0.6666666666666666,9.0,6.0,0.4117647058823529,17.0,7.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.5,2,1,0,0.6808510638297872,47,32,c17041f1bb5768d8,0,0.5,2.0,1.0,0.6666666666666666,3.0,2.0,0,0.16666666666666666,6.0,1.0,0,0.0,0.0,0.0,0.3333333333333333,6.0,2.0,0,,0.0,1.0,0.0,0,0.0,0,,0,0.0,0,0,0,0.46153846153846156,13,6,1,,300,155,LW
e5ab7e64-63ab-4592-ae64-b63d03b4a199,520a16c8-f5b2-4591-9e05-b7176fc54511,2017-01-15T05:00:00.000+0000,1.0,1.0,1.0,0.0,0.0,0.0,216,0.3333333333333333,3.0,1.0,0,0.6666666666666666,6.0,4.0,0.5714285714285714,7.0,4.0,0,,0.0,1.0,0.0,0,0.0,0,,0,0.5,2,1,0,0.7575757575757576,33,25,c17041f1bb5768d8,0,0.6666666666666666,3.0,2.0,0.3333333333333333,3.0,1.0,40,0.4444444444444444,9.0,4.0,0,0.0,0.0,0.0,0.25,8.0,2.0,0,,1.0,1.0,1.0,1,0.0,0,,0,0.0,0,0,0,0.47058823529411764,17,8,2,,300,155,LW
a1a25a5c-346f-420b-a5a7-6a3c5658c610,520a16c8-f5b2-4591-9e05-b7176fc54511,2017-01-15T05:00:00.000+0000,1.0,3.0,3.0,0.5714285714285714,7.0,4.0,274,0.3333333333333333,3.0,1.0,0,0.0,0.0,0.0,0.16666666666666666,6.0,1.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,2,0,0,0.6666666666666666,39,26,c17041f1bb5768d8,0,0.5,2.0,1.0,0.5,4.0,2.0,0,0.2,5.0,1.0,0,0.0,0.0,0.0,0.16666666666666666,6.0,1.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.6666666666666666,21,14,3,,300,155,LW
50e7f5a8-6b6a-4f63-967d-5da63db38781,520a16c8-f5b2-4591-9e05-b7176fc54511,2017-01-15T05:00:00.000+0000,0.5,2.0,1.0,0.6666666666666666,3.0,2.0,0,0.16666666666666666,6.0,1.0,0,0.0,0.0,0.0,0.3333333333333333,6.0,2.0,0,,0.0,1.0,0.0,0,0.0,0,,0,0.0,0,0,0,0.46153846153846156,13,6,5331b25a60417ffb,0,0.75,4.0,3.0,0.5,4.0,2.0,254,0.25,8.0,2.0,0,0.6666666666666666,9.0,6.0,0.4117647058823529,17.0,7.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.5,2,1,0,0.6808510638297872,47,32,1,,300,155,LW
c96775a9-6f1d-4bf6-b664-df220b245126,520a16c8-f5b2-4591-9e05-b7176fc54511,2017-01-15T05:00:00.000+0000,0.6666666666666666,3.0,2.0,0.3333333333333333,3.0,1.0,40,0.4444444444444444,9.0,4.0,0,0.0,0.0,0.0,0.25,8.0,2.0,0,,1.0,1.0,1.0,1,0.0,0,,0,0.0,0,0,0,0.47058823529411764,17,8,5331b25a60417ffb,0,1.0,1.0,1.0,0.0,0.0,0.0,216,0.3333333333333333,3.0,1.0,0,0.6666666666666666,6.0,4.0,0.5714285714285714,7.0,4.0,0,,0.0,1.0,0.0,0,0.0,0,,0,0.5,2,1,0,0.7575757575757576,33,25,2,,300,155,LW
0742b329-1fff-4f23-ad28-9140279d97c4,520a16c8-f5b2-4591-9e05-b7176fc54511,2017-01-15T05:00:00.000+0000,0.5,2.0,1.0,0.5,4.0,2.0,0,0.2,5.0,1.0,0,0.0,0.0,0.0,0.16666666666666666,6.0,1.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.6666666666666666,21,14,5331b25a60417ffb,0,1.0,3.0,3.0,0.5714285714285714,7.0,4.0,274,0.3333333333333333,3.0,1.0,0,0.0,0.0,0.0,0.16666666666666666,6.0,1.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,2,0,0,0.6666666666666666,39,26,3,,300,155,LW
3d250f30-6e6d-4474-bf61-9f157aa63a9b,7df7e5cd-e790-4ce4-a68c-f5b96bbfdf3e,2017-01-15T05:00:00.000+0000,0.2222222222222222,9.0,2.0,0.42857142857142855,7.0,3.0,1,0.3018867924528302,53.0,16.0,0,0.0,0.0,0.0,0.1388888888888889,36.0,5.0,0,,0.8,15.0,12.0,0,0.0,0,,0,0.0,0,0,0,0.3333333333333333,63,21,484acc7b0f856ce9,0,0.7222222222222222,18.0,13.0,0.4444444444444444,9.0,4.0,0,0.4186046511627907,43.0,18.0,0,0.0,0.0,0.0,0.25,32.0,8.0,0,,0.5,2.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.4230769230769231,52,22,1,,300,170,WW
cc2c3dd8-364c-4a15-81cc-d2beb321d4f1,7df7e5cd-e790-4ce4-a68c-f5b96bbfdf3e,2017-01-15T05:00:00.000+0000,0.4166666666666667,12.0,5.0,0.3333333333333333,6.0,2.0,51,0.23333333333333334,60.0,14.0,0,0.0,0.0,0.0,0.14285714285714285,49.0,7.0,0,,0.8,5.0,4.0,0,0.0,0,,0,0.0,1,0,0,0.3150684931506849,73,23,484acc7b0f856ce9,0,0.45454545454545453,11.0,5.0,0.4,5.0,2.0,0,0.28846153846153844,52.0,15.0,0,0.0,0.0,0.0,0.25,44.0,11.0,0,,0.5,2.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.3380281690140845,71,24,2,,300,170,WW
3becd992-65d6-4471-8ed2-ff489c20dfc9,7df7e5cd-e790-4ce4-a68c-f5b96bbfdf3e,2017-01-15T05:00:00.000+0000,0.25,4.0,1.0,0.0,0.0,0.0,177,0.3888888888888889,36.0,14.0,0,0.5,10.0,5.0,0.3611111111111111,36.0,13.0,0,,0.8333333333333334,6.0,5.0,0,0.0,0,,0,0.5,2,1,0,0.5409836065573771,61,33,484acc7b0f856ce9,0,0.7777777777777778,9.0,7.0,0.0,1.0,0.0,0,0.3448275862068966,29.0,10.0,0,0.0,0.0,0.0,0.14285714285714285,21.0,3.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,0,0.5,42,21,3,,300,170,WW
b9e93c86-a56d-4987-93e0-5f2ce0bbd2aa,7df7e5cd-e790-4ce4-a68c-f5b96bbfdf3e,2017-01-15T05:00:00.000+0000,0.7222222222222222,18.0,13.0,0.4444444444444444,9.0,4.0,0,0.4186046511627907,43.0,18.0,0,0.0,0.0,0.0,0.25,32.0,8.0,0,,0.5,2.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.4230769230769231,52,22,523fa774700d7d3f,0,0.2222222222222222,9.0,2.0,0.42857142857142855,7.0,3.0,1,0.3018867924528302,53.0,16.0,0,0.0,0.0,0.0,0.1388888888888889,36.0,5.0,0,,0.8,15.0,12.0,0,0.0,0,,0,0.0,0,0,0,0.3333333333333333,63,21,1,,300,170,WW
