oid,boutOid,date,defBodySigStrikeAccuracy,defBodySigStrikeAttempted,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttempted,defClinchSigStrikeSuccessful,defControlTime,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttempted,defDistanceSigStrikeSuccessful,defFinish,defGroundSigStrikeAccuracy,defGroundSigStrikeAttempted,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttempted,defHeadSigStrikeSuccessful,defKnockdowns,defKoScore,defLegSigStrikeAccuracy,defLegSigStrikeAttempted,defLegSigStrikeSuccessful,defReversalSuccessful,defSubmissionAccuracy,defSubmissionAttempted,defSubmissionScore,defSubmissionSuccessful,defTakedownAccuracy,defTakedownAttempted,defTakedownSuccessful,defTkoKo,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,fighterOid,finish,offBodySigStrikeAccuracy,offBodySigStrikeAttempted,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttempted,offClinchSigStrikeSuccessful,offControlTime,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttempted,offDistanceSigStrikeSuccessful,offFinish,offGroundSigStrikeAccuracy,offGroundSigStrikeAttempted,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttempted,offHeadSigStrikeSuccessful,offKnockdowns,offKoScore,offLegSigStrikeAccuracy,offLegSigStrikeAttempted,offLegSigStrikeSuccessful,offReversalSuccessful,offSubmissionAccuracy,offSubmissionAttempted,offSubmissionScore,offSubmissionSuccessful,offTakedownAccuracy,offTakedownAttempted,offTakedownSuccessful,offTkoKo,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,round,score,seconds,weight,weightClass
94327aea-8dc9-45d8-a208-3de8f1f42ded,d0d50d52-e121-4a21-b0fd-4fb57439288d,2005-02-05T05:00:00.000+0000,1.0,3.0,3.0,0.75,4.0,3.0,3,0.4,45.0,18.0,1,1.0,1.0,1.0,0.3157894736842105,38.0,12.0,1,,0.7777777777777778,9.0,7.0,0,0.0,0,,0,0.0,0,0,1,0.46153846153846156,52,24,27fc9218a3653e3c,1,0.0,3.0,0.0,0.8571428571428571,7.0,6.0,78,0.047619047619047616,21.0,1.0,0,0.0,0.0,0.0,0.15789473684210525,19.0,3.0,0,,0.6666666666666666,6.0,4.0,0,0.0,0,,0,0.0,0,0,0,0.40540540540540543,37,15,1,,214,265,HW
249fc40c-6924-4ccb-ba9a-4810ac34032c,d0d50d52-e121-4a21-b0fd-4fb57439288d,2005-02-05T05:00:00.000+0000,0.0,3.0,0.0,0.8571428571428571,7.0,6.0,78,0.047619047619047616,21.0,1.0,0,0.0,0.0,0.0,0.15789473684210525,19.0,3.0,0,,0.6666666666666666,6.0,4.0,0,0.0,0,,0,0.0,0,0,0,0.40540540540540543,37,15,f0abbb6f3444dae7,1,1.0,3.0,3.0,0.75,4.0,3.0,3,0.4,45.0,18.0,1,1.0,1.0,1.0,0.3157894736842105,38.0,12.0,1,,0.7777777777777778,9.0,7.0,0,0.0,0,,0,0.0,0,0,1,0.46153846153846156,52,24,1,,214,265,HW
8a844a19-8fb8-451d-abe9-a6583cb85b65,80678464-62c4-4980-a6ef-d95440138ab2,2005-02-05T05:00:00.000+0000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,4.0,2.0,0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.5,4,2,3738e68d2261e60f,1,0.0,0.0,0.0,0.0,0.0,0.0,8,0.8333333333333334,6.0,5.0,1,0.0,4.0,0.0,0.16666666666666666,6.0,1.0,1,,1.0,4.0,4.0,0,0.5,2,,1,0.0,0,0,0,0.5,10,5,1,,47,265,HW
a974d26f-f9bc-4504-b61b-b40a7096c4a9,80678464-62c4-4980-a6ef-d95440138ab2,2005-02-05T05:00:00.000+0000,0.0,0.0,0.0,0.0,0.0,0.0,8,0.8333333333333334,6.0,5.0,1,0.0,4.0,0.0,0.16666666666666666,6.0,1.0,1,,1.0,4.0,4.0,0,0.5,2,,1,0.0,0,0,0,0.5,10,5,2a542ee8a8b83559,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,4.0,2.0,0,0.0,0.0,0.0,0.3333333333333333,3.0,1.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.5,4,2,1,,47,265,HW
8555d1a0-6151-4a05-8a37-ec75b7fccbca,c513819e-4bf9-4467-8db6-0c9ac2e47a96,2005-02-05T05:00:00.000+0000,1.0,3.0,3.0,0.6666666666666666,3.0,2.0,83,0.625,8.0,5.0,1,0.75,4.0,3.0,0.5833333333333334,12.0,7.0,1,,0.0,0.0,0.0,0,0.0,0,,0,1.0,1,1,1,0.7692307692307693,39,30,a7f4d0902bb64092,1,1.0,1.0,1.0,1.0,1.0,1.0,6,0.4,5.0,2.0,0,0.0,0.0,0.0,0.25,4.0,1.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.5,6,3,1,,115,265,HW
fe322f1b-2912-427a-b500-f631f860e5e4,c513819e-4bf9-4467-8db6-0c9ac2e47a96,2005-02-05T05:00:00.000+0000,1.0,1.0,1.0,1.0,1.0,1.0,6,0.4,5.0,2.0,0,0.0,0.0,0.0,0.25,4.0,1.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.5,6,3,56b8b24f65f9f057,1,1.0,3.0,3.0,0.6666666666666666,3.0,2.0,83,0.625,8.0,5.0,1,0.75,4.0,3.0,0.5833333333333334,12.0,7.0,1,,0.0,0.0,0.0,0,0.0,0,,0,1.0,1,1,1,0.7692307692307693,39,30,1,,115,265,HW
f699c9f8-0729-4e09-af9f-90e6f99ec63f,5aa9ce38-9257-4ca3-8b86-e0ae6a6b6e10,2005-02-05T05:00:00.000+0000,0.5,2.0,1.0,1.0,3.0,3.0,159,0.18181818181818182,11.0,2.0,1,0.6,20.0,12.0,0.5161290322580645,31.0,16.0,2,,0.0,1.0,0.0,0,0.0,1,,0,0.0,0,0,1,0.5813953488372093,43,25,ea3ef6206c7907d5,1,0.8,5.0,4.0,1.0,6.0,6.0,35,0.25,16.0,4.0,0,1.0,1.0,1.0,0.16666666666666666,12.0,2.0,0,,0.8333333333333334,6.0,5.0,0,0.0,0,,0,1.0,1,1,0,0.5,24,12,1,,300,185,MW
fb40f09e-29c6-4d50-9bbb-3a7c18c19d0d,5aa9ce38-9257-4ca3-8b86-e0ae6a6b6e10,2005-02-05T05:00:00.000+0000,0.8,5.0,4.0,1.0,6.0,6.0,35,0.25,16.0,4.0,0,1.0,1.0,1.0,0.16666666666666666,12.0,2.0,0,,0.8333333333333334,6.0,5.0,0,0.0,0,,0,1.0,1,1,0,0.5,24,12,22e47b53e4ceb27c,1,0.5,2.0,1.0,1.0,3.0,3.0,159,0.18181818181818182,11.0,2.0,1,0.6,20.0,12.0,0.5161290322580645,31.0,16.0,2,,0.0,1.0,0.0,0,0.0,1,,0,0.0,0,0,1,0.5813953488372093,43,25,1,,300,185,MW
fc9c9728-f03a-4b15-9acd-826be44fa82c,29415bce-ab7e-4034-858e-cf6107eb7ab4,2005-02-05T05:00:00.000+0000,1.0,1.0,1.0,1.0,4.0,4.0,262,0.3333333333333333,3.0,1.0,0,0.4,10.0,4.0,0.38461538461538464,13.0,5.0,0,,1.0,3.0,3.0,0,0.0,0,,0,0.25,4,1,0,0.7288135593220338,59,43,1652f3213655b935,0,1.0,1.0,1.0,1.0,2.0,2.0,0,0.375,8.0,3.0,0,0.0,0.0,0.0,0.4444444444444444,9.0,4.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,0,0,0.7222222222222222,18,13,1,,300,185,MW
1287f145-6be1-4c43-887d-02c3658c6180,29415bce-ab7e-4034-858e-cf6107eb7ab4,2005-02-05T05:00:00.000+0000,1.0,1.0,1.0,1.0,1.0,1.0,0,0.17647058823529413,17.0,3.0,0,0.0,0.0,0.0,0.17647058823529413,17.0,3.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,0,0.6153846153846154,39,24,1652f3213655b935,0,0.5,2.0,1.0,1.0,1.0,1.0,196,0.14285714285714285,7.0,1.0,0,0.875,8.0,7.0,0.5714285714285714,14.0,8.0,0,,0.0,0.0,0.0,0,0.0,0,,0,1.0,2,2,0,0.8214285714285714,56,46,2,,300,185,MW
