oid,boutOid,date,defBodySigStrikeAccuracy,defBodySigStrikeAttempted,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttempted,defClinchSigStrikeSuccessful,defControlTime,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttempted,defDistanceSigStrikeSuccessful,defFinish,defGroundSigStrikeAccuracy,defGroundSigStrikeAttempted,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttempted,defHeadSigStrikeSuccessful,defKnockdowns,defKoScore,defLegSigStrikeAccuracy,defLegSigStrikeAttempted,defLegSigStrikeSuccessful,defReversalSuccessful,defSubmissionAccuracy,defSubmissionAttempted,defSubmissionScore,defSubmissionSuccessful,defTakedownAccuracy,defTakedownAttempted,defTakedownSuccessful,defTkoKo,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,fighterOid,finish,offBodySigStrikeAccuracy,offBodySigStrikeAttempted,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttempted,offClinchSigStrikeSuccessful,offControlTime,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttempted,offDistanceSigStrikeSuccessful,offFinish,offGroundSigStrikeAccuracy,offGroundSigStrikeAttempted,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttempted,offHeadSigStrikeSuccessful,offKnockdowns,offKoScore,offLegSigStrikeAccuracy,offLegSigStrikeAttempted,offLegSigStrikeSuccessful,offReversalSuccessful,offSubmissionAccuracy,offSubmissionAttempted,offSubmissionScore,offSubmissionSuccessful,offTakedownAccuracy,offTakedownAttempted,offTakedownSuccessful,offTkoKo,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,round,score,seconds,weight,weightClass
b7d36008-ba11-4274-8a8a-b7e656393db9,960653ce-ed30-40f4-a264-626fd3756da2,2012-01-14T05:00:00.000+0000,0.0,1.0,0.0,0.16666666666666666,6.0,1.0,72,0.2,10.0,2.0,1,0.8461538461538461,13.0,11.0,0.5,28.0,14.0,0,,0.0,0.0,0.0,0,1.0,1,,1,0.0,0,0,0,0.6851851851851852,54,37,365fee2da473b177,1,1.0,1.0,1.0,0.0,1.0,0.0,132,0.2727272727272727,11.0,3.0,0,0.25,4.0,1.0,0.21428571428571427,14.0,3.0,0,,0.0,1.0,0.0,0,0.0,0,,0,0.25,8,2,0,0.5,28,14,1,,289,185,MW
297d4a71-17c1-4b3b-a6a5-c5cbffb035f4,960653ce-ed30-40f4-a264-626fd3756da2,2012-01-14T05:00:00.000+0000,1.0,1.0,1.0,0.0,1.0,0.0,132,0.2727272727272727,11.0,3.0,0,0.25,4.0,1.0,0.21428571428571427,14.0,3.0,0,,0.0,1.0,0.0,0,0.0,0,,0,0.25,8,2,0,0.5,28,14,0ee783aa00e468f0,1,0.0,1.0,0.0,0.16666666666666666,6.0,1.0,72,0.2,10.0,2.0,1,0.8461538461538461,13.0,11.0,0.5,28.0,14.0,0,,0.0,0.0,0.0,0,1.0,1,,1,0.0,0,0,0,0.6851851851851852,54,37,1,,289,185,MW
03085fc4-7341-42ba-a627-c8e2e968a973,ea5a2c7f-aa84-4989-89d6-f0f6ed4c1e3a,2012-01-14T05:00:00.000+0000,1.0,2.0,2.0,0.0,0.0,0.0,81,0.16666666666666666,6.0,1.0,1,1.0,1.0,1.0,0.0,5.0,0.0,0,,0.0,0.0,0.0,0,1.0,1,,1,1.0,2,2,0,0.4444444444444444,9,4,acd9513399a8b09b,1,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0,12.0,0.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,0,0.0,14,0,1,,202,265,HW
e839af54-e87b-4dea-a3e0-14077c9f9f5c,ea5a2c7f-aa84-4989-89d6-f0f6ed4c1e3a,2012-01-14T05:00:00.000+0000,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0,12.0,0.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,0,0.0,14,0,270b89c00ef0c55c,1,1.0,2.0,2.0,0.0,0.0,0.0,81,0.16666666666666666,6.0,1.0,1,1.0,1.0,1.0,0.0,5.0,0.0,0,,0.0,0.0,0.0,0,1.0,1,,1,1.0,2,2,0,0.4444444444444444,9,4,1,,202,265,HW
ed793824-60b5-4be6-a958-b9ba57af8ba9,a23c64b4-003c-4825-b43f-5665f0316a21,2012-01-14T05:00:00.000+0000,0.7142857142857143,7.0,5.0,1.0,2.0,2.0,22,0.32608695652173914,46.0,15.0,0,1.0,5.0,5.0,0.35555555555555557,45.0,16.0,0,,1.0,1.0,1.0,0,0.0,1,,0,0.0,0,0,0,0.4666666666666667,60,28,9f842be1a5337be6,0,0.0,1.0,0.0,0.0,0.0,0.0,78,0.46153846153846156,13.0,6.0,0,0.0,0.0,0.0,0.5,12.0,6.0,0,,0.0,0.0,0.0,1,0.0,0,,0,0.0,2,0,0,0.7857142857142857,42,33,1,,300,145,FFW
a9a78b2e-4387-49e1-9e82-f708383bef9b,a23c64b4-003c-4825-b43f-5665f0316a21,2012-01-14T05:00:00.000+0000,1.0,5.0,5.0,0.0,0.0,0.0,236,0.5,18.0,9.0,0,1.0,9.0,9.0,0.5909090909090909,22.0,13.0,0,,0.0,0.0,0.0,0,0.0,1,,0,0.0,0,0,0,0.8166666666666667,60,49,9f842be1a5337be6,0,1.0,2.0,2.0,0.0,0.0,0.0,0,0.6666666666666666,6.0,4.0,0,0.0,0.0,0.0,0.5,4.0,2.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,0,0.8666666666666667,15,13,2,,300,145,FFW
a85d18b9-8887-4644-beb8-c94f77e9825e,a23c64b4-003c-4825-b43f-5665f0316a21,2012-01-14T05:00:00.000+0000,1.0,3.0,3.0,0.0,0.0,0.0,1,0.3508771929824561,57.0,20.0,0,0.0,0.0,0.0,0.3148148148148148,54.0,17.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,0,0.39344262295081966,61,24,9f842be1a5337be6,0,0.6666666666666666,3.0,2.0,1.0,1.0,1.0,93,0.4642857142857143,28.0,13.0,0,0.0,0.0,0.0,0.46153846153846156,26.0,12.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.5,2,1,0,0.56,50,28,3,,300,145,FFW
0e216a6e-8511-4400-91fd-2a38c29eef25,a23c64b4-003c-4825-b43f-5665f0316a21,2012-01-14T05:00:00.000+0000,0.0,1.0,0.0,0.0,0.0,0.0,78,0.46153846153846156,13.0,6.0,0,0.0,0.0,0.0,0.5,12.0,6.0,0,,0.0,0.0,0.0,1,0.0,0,,0,0.0,2,0,0,0.7857142857142857,42,33,2f95a3c6d58b2aad,0,0.7142857142857143,7.0,5.0,1.0,2.0,2.0,22,0.32608695652173914,46.0,15.0,0,1.0,5.0,5.0,0.35555555555555557,45.0,16.0,0,,1.0,1.0,1.0,0,0.0,1,,0,0.0,0,0,0,0.4666666666666667,60,28,1,,300,145,FFW
5f319d8d-0030-4eb0-8fe6-fea39b2c9d54,a23c64b4-003c-4825-b43f-5665f0316a21,2012-01-14T05:00:00.000+0000,1.0,2.0,2.0,0.0,0.0,0.0,0,0.6666666666666666,6.0,4.0,0,0.0,0.0,0.0,0.5,4.0,2.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,0,0.8666666666666667,15,13,2f95a3c6d58b2aad,0,1.0,5.0,5.0,0.0,0.0,0.0,236,0.5,18.0,9.0,0,1.0,9.0,9.0,0.5909090909090909,22.0,13.0,0,,0.0,0.0,0.0,0,0.0,1,,0,0.0,0,0,0,0.8166666666666667,60,49,2,,300,145,FFW
cc563407-1fcc-4b08-bed2-61eec14ed608,a23c64b4-003c-4825-b43f-5665f0316a21,2012-01-14T05:00:00.000+0000,0.6666666666666666,3.0,2.0,1.0,1.0,1.0,93,0.4642857142857143,28.0,13.0,0,0.0,0.0,0.0,0.46153846153846156,26.0,12.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.5,2,1,0,0.56,50,28,2f95a3c6d58b2aad,0,1.0,3.0,3.0,0.0,0.0,0.0,1,0.3508771929824561,57.0,20.0,0,0.0,0.0,0.0,0.3148148148148148,54.0,17.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,0,0.39344262295081966,61,24,3,,300,145,FFW
