oid,boutOid,date,defBodySigStrikeAccuracy,defBodySigStrikeAttempted,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttempted,defClinchSigStrikeSuccessful,defControlTime,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttempted,defDistanceSigStrikeSuccessful,defFinish,defGroundSigStrikeAccuracy,defGroundSigStrikeAttempted,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttempted,defHeadSigStrikeSuccessful,defKnockdowns,defKoScore,defLegSigStrikeAccuracy,defLegSigStrikeAttempted,defLegSigStrikeSuccessful,defReversalSuccessful,defSubmissionAccuracy,defSubmissionAttempted,defSubmissionScore,defSubmissionSuccessful,defTakedownAccuracy,defTakedownAttempted,defTakedownSuccessful,defTkoKo,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,fighterOid,finish,offBodySigStrikeAccuracy,offBodySigStrikeAttempted,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttempted,offClinchSigStrikeSuccessful,offControlTime,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttempted,offDistanceSigStrikeSuccessful,offFinish,offGroundSigStrikeAccuracy,offGroundSigStrikeAttempted,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttempted,offHeadSigStrikeSuccessful,offKnockdowns,offKoScore,offLegSigStrikeAccuracy,offLegSigStrikeAttempted,offLegSigStrikeSuccessful,offReversalSuccessful,offSubmissionAccuracy,offSubmissionAttempted,offSubmissionScore,offSubmissionSuccessful,offTakedownAccuracy,offTakedownAttempted,offTakedownSuccessful,offTkoKo,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,round,score,seconds,weight,weightClass
119a27a9-7073-4873-a109-185b83c00b9e,dcae681b-c868-4101-ad37-d83f8e3e5344,2013-01-19T05:00:00.000+0000,1.0,2.0,2.0,1.0,1.0,1.0,168,0.14285714285714285,7.0,1.0,0,0.6666666666666666,3.0,2.0,0.2222222222222222,9.0,2.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.6666666666666666,3,2,0,0.7142857142857143,28,20,fa37628269132d1a,0,1.0,1.0,1.0,0.75,4.0,3.0,21,0.4782608695652174,23.0,11.0,0,0.0,0.0,0.0,0.3888888888888889,18.0,7.0,0,,0.75,8.0,6.0,0,0.0,0,,0,0.0,0,0,0,0.5806451612903226,31,18,1,,300,145,FFW
19e7f7c4-c56f-4ea7-b932-1efda137add9,dcae681b-c868-4101-ad37-d83f8e3e5344,2013-01-19T05:00:00.000+0000,1.0,1.0,1.0,0.0,0.0,0.0,87,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,0,,0,1.0,1,1,0,0.625,8,5,fa37628269132d1a,0,1.0,1.0,1.0,0.0,0.0,0.0,194,0.4,5.0,2.0,0,1.0,6.0,6.0,0.7,10.0,7.0,0,,0.0,0.0,0.0,1,0.0,0,,0,0.0,0,0,0,0.8857142857142857,70,62,2,,300,145,FFW
8b6d1199-6ab4-496c-926f-0315408a5365,dcae681b-c868-4101-ad37-d83f8e3e5344,2013-01-19T05:00:00.000+0000,1.0,3.0,3.0,1.0,2.0,2.0,106,0.5,20.0,10.0,0,0.0,0.0,0.0,0.375,16.0,6.0,0,,1.0,3.0,3.0,0,0.0,0,,0,1.0,2,2,0,0.6875,48,33,fa37628269132d1a,0,1.0,3.0,3.0,0.5,2.0,1.0,37,0.3611111111111111,36.0,13.0,0,0.0,0.0,0.0,0.14285714285714285,28.0,4.0,0,,1.0,7.0,7.0,0,0.0,0,,0,0.0,1,0,0,0.46153846153846156,52,24,3,,300,145,FFW
78fa0828-ca4e-4e5e-8459-93fc62a93ca0,dcae681b-c868-4101-ad37-d83f8e3e5344,2013-01-19T05:00:00.000+0000,1.0,1.0,1.0,0.75,4.0,3.0,21,0.4782608695652174,23.0,11.0,0,0.0,0.0,0.0,0.3888888888888889,18.0,7.0,0,,0.75,8.0,6.0,0,0.0,0,,0,0.0,0,0,0,0.5806451612903226,31,18,7cf20446453f852b,0,1.0,2.0,2.0,1.0,1.0,1.0,168,0.14285714285714285,7.0,1.0,0,0.6666666666666666,3.0,2.0,0.2222222222222222,9.0,2.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.6666666666666666,3,2,0,0.7142857142857143,28,20,1,,300,145,FFW
6fedbf8b-30b9-480b-8981-1f785e297466,dcae681b-c868-4101-ad37-d83f8e3e5344,2013-01-19T05:00:00.000+0000,1.0,1.0,1.0,0.0,0.0,0.0,194,0.4,5.0,2.0,0,1.0,6.0,6.0,0.7,10.0,7.0,0,,0.0,0.0,0.0,1,0.0,0,,0,0.0,0,0,0,0.8857142857142857,70,62,7cf20446453f852b,0,1.0,1.0,1.0,0.0,0.0,0.0,87,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,0,,0,1.0,1,1,0,0.625,8,5,2,,300,145,FFW
868a8a5a-59b3-45db-97e7-67f166eabb18,dcae681b-c868-4101-ad37-d83f8e3e5344,2013-01-19T05:00:00.000+0000,1.0,3.0,3.0,0.5,2.0,1.0,37,0.3611111111111111,36.0,13.0,0,0.0,0.0,0.0,0.14285714285714285,28.0,4.0,0,,1.0,7.0,7.0,0,0.0,0,,0,0.0,1,0,0,0.46153846153846156,52,24,7cf20446453f852b,0,1.0,3.0,3.0,1.0,2.0,2.0,106,0.5,20.0,10.0,0,0.0,0.0,0.0,0.375,16.0,6.0,0,,1.0,3.0,3.0,0,0.0,0,,0,1.0,2,2,0,0.6875,48,33,3,,300,145,FFW
15a645f5-4523-4b3b-bf58-bf5cd1cee300,6908edb1-8b81-4239-a755-ac4de124ad4f,2013-01-19T05:00:00.000+0000,0.0,2.0,0.0,0.0,0.0,0.0,13,0.4166666666666667,12.0,5.0,1,0.8947368421052632,19.0,17.0,0.7586206896551724,29.0,22.0,1,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,1,0.7096774193548387,31,22,8a59d346dc976a10,1,0.5,2.0,1.0,0.0,0.0,0.0,0,0.2,10.0,2.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.2,10,2,1,,115,155,LW
ccf2747e-5bd3-44c2-b541-596e094841c9,6908edb1-8b81-4239-a755-ac4de124ad4f,2013-01-19T05:00:00.000+0000,0.5,2.0,1.0,0.0,0.0,0.0,0,0.2,10.0,2.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,0,0,0,0.2,10,2,032cc3922d871c7f,1,0.0,2.0,0.0,0.0,0.0,0.0,13,0.4166666666666667,12.0,5.0,1,0.8947368421052632,19.0,17.0,0.7586206896551724,29.0,22.0,1,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,1,0.7096774193548387,31,22,1,,115,155,LW
21c608a0-d55a-4e77-952b-170b71440957,f6af8746-d621-484b-bffe-5fcbe2fb34b9,2013-01-19T05:00:00.000+0000,0.75,16.0,12.0,0.6666666666666666,3.0,2.0,58,0.45454545454545453,44.0,20.0,0,0.0,0.0,0.0,0.27586206896551724,29.0,8.0,0,,1.0,2.0,2.0,0,0.0,0,,0,0.5,2,1,0,0.5833333333333334,60,35,7f6ef4e1227600bc,0,0.65,20.0,13.0,1.0,3.0,3.0,0,0.525,40.0,21.0,0,0.0,0.0,0.0,0.5,22.0,11.0,0,,0.0,1.0,0.0,0,0.0,0,,0,0.0,1,0,0,0.5581395348837209,43,24,1,,300,205,LHW
f99a4eec-2110-470c-8111-5f1ace6c420b,f6af8746-d621-484b-bffe-5fcbe2fb34b9,2013-01-19T05:00:00.000+0000,0.0,1.0,0.0,0.0,0.0,0.0,28,0.25,8.0,2.0,1,0.0,0.0,0.0,0.2857142857142857,7.0,2.0,0,,0.0,0.0,0.0,0,0.3333333333333333,3,,1,1.0,1,1,0,0.4,10,4,7f6ef4e1227600bc,1,0.5,2.0,1.0,0.0,0.0,0.0,73,0.5,8.0,4.0,0,0.0,2.0,0.0,0.375,8.0,3.0,0,,0.0,0.0,0.0,1,0.0,0,,0,0.0,0,0,0,0.6296296296296297,27,17,2,,159,205,LHW
