oid,boutOid,date,defBodySigStrikeAccuracy,defBodySigStrikeAttempted,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttempted,defClinchSigStrikeSuccessful,defControlTime,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttempted,defDistanceSigStrikeSuccessful,defFinish,defGroundSigStrikeAccuracy,defGroundSigStrikeAttempted,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttempted,defHeadSigStrikeSuccessful,defKnockdowns,defKoScore,defLegSigStrikeAccuracy,defLegSigStrikeAttempted,defLegSigStrikeSuccessful,defReversalSuccessful,defSubmissionAccuracy,defSubmissionAttempted,defSubmissionScore,defSubmissionSuccessful,defTakedownAccuracy,defTakedownAttempted,defTakedownSuccessful,defTkoKo,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,fighterOid,finish,offBodySigStrikeAccuracy,offBodySigStrikeAttempted,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttempted,offClinchSigStrikeSuccessful,offControlTime,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttempted,offDistanceSigStrikeSuccessful,offFinish,offGroundSigStrikeAccuracy,offGroundSigStrikeAttempted,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttempted,offHeadSigStrikeSuccessful,offKnockdowns,offKoScore,offLegSigStrikeAccuracy,offLegSigStrikeAttempted,offLegSigStrikeSuccessful,offReversalSuccessful,offSubmissionAccuracy,offSubmissionAttempted,offSubmissionScore,offSubmissionSuccessful,offTakedownAccuracy,offTakedownAttempted,offTakedownSuccessful,offTkoKo,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,round,score,seconds,weight,weightClass
ee1caf1c-ca6b-4346-9f60-ca02ed910acb,5f488d0e-6756-4845-b3b7-b991c2cb375b,2010-01-02T05:00:00.000+0000,1.0,1.0,1.0,0.5,4.0,2.0,193,0.1,30.0,3.0,0,0.0,0.0,0.0,0.12121212121212122,33.0,4.0,0,,0.0,0.0,0.0,0,0.0,0,,0,1.0,4,4,0,0.21052631578947367,38,8,2924886ee9c4c527,0,0.8,5.0,4.0,0.4,10.0,4.0,6,0.2727272727272727,22.0,6.0,0,0.0,0.0,0.0,0.16666666666666666,24.0,4.0,0,,0.6666666666666666,3.0,2.0,0,0.0,0,,0,0.0,0,0,0,0.5416666666666666,48,26,1,,300,205,LHW
eff3f1f1-846e-44a8-a23a-0cb93c2e3d13,5f488d0e-6756-4845-b3b7-b991c2cb375b,2010-01-02T05:00:00.000+0000,0.0,0.0,0.0,0.5,2.0,1.0,179,0.07692307692307693,13.0,1.0,0,1.0,1.0,1.0,0.1875,16.0,3.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.42857142857142855,7,3,0,0.34782608695652173,23,8,2924886ee9c4c527,0,0.6,5.0,3.0,0.5,6.0,3.0,0,0.5,10.0,5.0,0,0.0,0.0,0.0,0.3333333333333333,9.0,3.0,0,,1.0,2.0,2.0,0,0.0,0,,0,0.0,0,0,0,0.7096774193548387,31,22,2,,300,205,LHW
682352be-f860-489b-841f-027048891818,5f488d0e-6756-4845-b3b7-b991c2cb375b,2010-01-02T05:00:00.000+0000,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,62,0.15384615384615385,13.0,2.0,0,0.0,0.0,0.0,0.25,16.0,4.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.2,5,1,0,0.29411764705882354,17,5,2924886ee9c4c527,0,0.75,4.0,3.0,0.3076923076923077,13.0,4.0,8,0.391304347826087,23.0,9.0,0,0.0,0.0,0.0,0.26666666666666666,30.0,8.0,0,,1.0,2.0,2.0,0,0.0,0,,0,0.0,0,0,0,0.4418604651162791,43,19,3,,300,205,LHW
2f40897b-fda8-4078-b6f9-768222b3b5f5,5f488d0e-6756-4845-b3b7-b991c2cb375b,2010-01-02T05:00:00.000+0000,0.8,5.0,4.0,0.4,10.0,4.0,6,0.2727272727272727,22.0,6.0,0,0.0,0.0,0.0,0.16666666666666666,24.0,4.0,0,,0.6666666666666666,3.0,2.0,0,0.0,0,,0,0.0,0,0,0,0.5416666666666666,48,26,ee779c43a8926d52,0,1.0,1.0,1.0,0.5,4.0,2.0,193,0.1,30.0,3.0,0,0.0,0.0,0.0,0.12121212121212122,33.0,4.0,0,,0.0,0.0,0.0,0,0.0,0,,0,1.0,4,4,0,0.21052631578947367,38,8,1,,300,205,LHW
de5fda0e-0091-4397-9154-3fe1287a3061,5f488d0e-6756-4845-b3b7-b991c2cb375b,2010-01-02T05:00:00.000+0000,0.6,5.0,3.0,0.5,6.0,3.0,0,0.5,10.0,5.0,0,0.0,0.0,0.0,0.3333333333333333,9.0,3.0,0,,1.0,2.0,2.0,0,0.0,0,,0,0.0,0,0,0,0.7096774193548387,31,22,ee779c43a8926d52,0,0.0,0.0,0.0,0.5,2.0,1.0,179,0.07692307692307693,13.0,1.0,0,1.0,1.0,1.0,0.1875,16.0,3.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.42857142857142855,7,3,0,0.34782608695652173,23,8,2,,300,205,LHW
725ab456-6cb9-47e7-bfa1-fb73883784bb,5f488d0e-6756-4845-b3b7-b991c2cb375b,2010-01-02T05:00:00.000+0000,0.75,4.0,3.0,0.3076923076923077,13.0,4.0,8,0.391304347826087,23.0,9.0,0,0.0,0.0,0.0,0.26666666666666666,30.0,8.0,0,,1.0,2.0,2.0,0,0.0,0,,0,0.0,0,0,0,0.4418604651162791,43,19,ee779c43a8926d52,0,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,62,0.15384615384615385,13.0,2.0,0,0.0,0.0,0.0,0.25,16.0,4.0,0,,0.0,0.0,0.0,0,0.0,0,,0,0.2,5,1,0,0.29411764705882354,17,5,3,,300,205,LHW
321e170b-8572-4e6c-bfd6-997970787fa5,7e922a97-580b-4101-8474-13e567290491,2010-01-02T05:00:00.000+0000,1.0,1.0,1.0,1.0,1.0,1.0,273,0.2857142857142857,7.0,2.0,0,0.42857142857142855,14.0,6.0,0.38095238095238093,21.0,8.0,0,,0.0,0.0,0.0,0,0.0,0,,0,1.0,2,2,0,0.6153846153846154,39,24,f5990c11974d8e9c,0,1.0,1.0,1.0,1.0,2.0,2.0,0,0.25,4.0,1.0,0,1.0,1.0,1.0,0.5,6.0,3.0,0,,0.0,0.0,0.0,0,0.0,1,,0,0.0,0,0,0,0.8484848484848485,33,28,1,,300,170,WW
12ab31cb-df9a-4cc5-9afb-e6f942dfe887,7e922a97-580b-4101-8474-13e567290491,2010-01-02T05:00:00.000+0000,1.0,1.0,1.0,0.5,4.0,2.0,5,0.0,1.0,0.0,1,0.3333333333333333,12.0,4.0,0.3125,16.0,5.0,1,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,1,0.35294117647058826,17,6,f5990c11974d8e9c,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,1,0,0,1.0,1,1,2,,22,170,WW
16e845c9-b30f-4bd0-bb2e-359c5dd84ba5,7e922a97-580b-4101-8474-13e567290491,2010-01-02T05:00:00.000+0000,1.0,1.0,1.0,1.0,2.0,2.0,0,0.25,4.0,1.0,0,1.0,1.0,1.0,0.5,6.0,3.0,0,,0.0,0.0,0.0,0,0.0,1,,0,0.0,0,0,0,0.8484848484848485,33,28,d81ac739417d7f53,0,1.0,1.0,1.0,1.0,1.0,1.0,273,0.2857142857142857,7.0,2.0,0,0.42857142857142855,14.0,6.0,0.38095238095238093,21.0,8.0,0,,0.0,0.0,0.0,0,0.0,0,,0,1.0,2,2,0,0.6153846153846154,39,24,1,,300,170,WW
247d2980-205f-4ea7-9176-0791a4fb42dc,7e922a97-580b-4101-8474-13e567290491,2010-01-02T05:00:00.000+0000,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,1.0,1.0,0,0.0,0,,0,0.0,1,0,0,1.0,1,1,d81ac739417d7f53,1,1.0,1.0,1.0,0.5,4.0,2.0,5,0.0,1.0,0.0,1,0.3333333333333333,12.0,4.0,0.3125,16.0,5.0,1,,0.0,0.0,0.0,0,0.0,0,,0,0.0,0,0,1,0.35294117647058826,17,6,2,,22,170,WW
