"ko_score","sub_score"
"0.0383778776635286","0.0148786449195889"
"0.089687144149014","0.0128184403770558"
"0.10657157431829","0.0164644135970069"
"0.0179383429966543","0.00487715010031223"
"0.0480412590985104","0.00472534100945474"
"0.0885697202305536","0.00821294934775615"
"0.0330043245699796","0.0294138639776001"
"0.128584955250684","0.00649692513866307"
"0.0235848340276163","0.00688268407904827"
"0.020181348578734","0.00919306515482965"
"0.0209398973739169","0.0167239818091978"
"0.0160520186752886","0.00652886841390372"
"0.0564083788388834","0.00718234379079364"
"0.107508626471334","0.00605995003987201"
"0.145692476723483","0.0125432174143519"
"0.0591198659106347","0.00714700613720902"
"0.0791345876872191","0.00653551428905946"
"0.0420277994183739","0.00668450816599233"
"0.0260417228015827","0.00597194642497971"
"0.0525143729383154","0.00917926536666338"
"0.0627101915439801","0.00869987145174204"
"0.427530508037565","0.0264381136983826"
"0.816810696594158","0.0277784945390559"
"0.00333247969473427","0.00396576183100533"
"0.293425768648142","0.0374221422460868"
"0.0157167790119308","0.00430198172904433"
"0.987443294320543","0.984806207826904"
"0.960480833171893","0.960577272117623"
"0.913166963280554","0.9605350192211"
"0.971963057595753","0.0131041710795127"
"0.0961893669522878","0.00488431946965419"
"0.0195068469164406","0.00440001061435674"
"0.0860484944719842","0.00361500196463476"
"0.000302986217295251","0.00114238499421492"
"0.0835598996539317","0.00715541585466638"
"0.128809005224173","0.0176350703313397"
"0.0428782375875431","0.00433799063964879"
"0.0722902761288659","0.00509020219134138"
"0.0762452472619148","0.951579567194087"
"0.0201625848809029","0.00504252837928398"
"0.0921029781779571","0.0122284536865456"
"0.097706256911059","0.0290948302960516"
"0.00619244794428752","0.0167793861027918"
"0.129553367097273","0.0158989431833009"
"0.169070983842717","0.951561863980844"
"0.877443054148168","0.0118648518957246"
"0.0431007251370619","0.00476824635485336"
"0.0231280440231407","0.00562991888665043"
"0.439352977356746","0.0134474489976366"
"0.115128051497957","0.00129398877156728"
"0.946021915679232","0.0138017941971976"
"0.00933422619441287","0.00536835065262188"
"0.200833736535939","0.00535848393517965"
"0.232836983281326","0.0269516630425553"
"0.00244898480069505","0.000583158340038528"
"0.0522786527705743","0.00176874674515255"
"0.0638017798547865","0.000600972523675519"
"0.0411037209910348","0.00356672927353386"
"0.0490122688725919","0.0097461409308292"
"0.19203904282617","0.00973395676228873"
"0.858543613418246","0.013533234083341"
"0.0631620195966788","0.00430863131185596"
"0.125636719756982","0.986302774123286"
"0.175296538028694","0.898336413153182"
"0.0209772820092154","0.00454033038917414"
"0.023217838593358","0.0033864770573396"
"0.0276442825062043","0.00901209391817757"
"0.0327696373960873","0.00477941738139034"
"0.00665120853465318","0.00211048519877015"
"0.137441876875032","0.0070996339782968"
"0.179325415801887","0.0268194243708903"
"0.968649971697776","0.0131899898833424"
"0.973396394272745","0.0166027951354202"
"0.0217518288869816","0.0119100704167988"
"0.042462657159149","0.0557944141981698"
"0.00110460371622686","0.00452581313590281"
"0.00653478540483014","0.00355436704003897"
"0.0569162103913183","0.00843391513942648"
"0.0109724825408783","0.00414683946107903"
"0.0591215251445684","0.00277624661103758"
"0.0637259023608261","0.00340618985838794"
"0.49446367794954","0.00155932187484868"
"0.628458105343593","0.957616526031987"
"0.00859701869499162","0.826119612651945"
"0.0372876168328115","0.0025364098557693"
"0.150957047075033","0.871094097201467"
"0.11271089846088","0.0177794115064433"
"0.195867136147274","0.00345835276330091"
"0.0694476941637533","0.00685828315415875"
"0.182869639373621","0.0171200801213804"
"0.0154363182155297","0.00501736641286225"
"0.0798387337986735","0.0051410878600488"
"0.0461754199593856","0.948991135532767"
"0.0283933206132908","0.0113752275575072"
"0.0242535276737427","0.025215486837236"
"0.00357750350365964","0.00396119707051852"
"0.000638592422304858","0.00352279541701235"
"0.0289698149616269","0.00733269259472753"
"0.00978820032386957","0.00961363891218294"
"0.0203606089325286","0.0150574143884877"
"6.21544416519204e-05","0.00904428763416464"
"0.131360653452671","0.00880376655273262"
"0.0156509618949924","0.722040544010096"
"0.0459806903498379","0.0116922405122955"
"0.0170629914663856","0.00362089744159622"
"0.126182227640076","0.0087650508304954"
"0.0405779251495617","0.00275841523876422"
"0.0338989889458174","0.00314673619948792"
"0.223666075781904","0.00772604392819696"
"0.0301024695743099","0.0168644744653525"
"0.148289594459282","0.0290564728766935"
"0.0522135877805946","0.0100691297841755"
"0.0753589174531061","0.00413540332044985"
"0.128272819260084","0.00368997053388452"
"0.0229538757061152","0.0445562052245232"
"0.183463651902479","0.0137318682986662"
"0.00940793483045261","0.0108823466455692"
"0.0286404969965797","0.0107374830770113"
"0.0487192200346797","0.973459806152628"
"0.98832031879417","0.0654611682477487"
"0.0316339502566425","0.0046371278640514"
"0.00019305659695936","0.00156420746191053"
"0.00685844556759294","0.00857979764636358"
"0.0141751618137301","0.0115471384246787"
"0.0808630488736827","0.0127547826319326"
"0.676834661200734","0.0159586940877678"
"0.00112334664892146","0.793548108172694"
"0.537816060488589","0.0114111484823013"
"0.0413186174577396","0.00970317089568512"
"0.0463123481341658","0.00661883508472658"
"0.0647265102653731","0.0101239181259282"
"0.0621403155873302","0.00813463037850478"
"0.0135118891323107","0.00724365578772104"
"0.0264306068820032","0.00982980398788607"
"0.0999995394669839","0.0215426353815537"
"0.00943479846433084","0.00373711574543044"
"0.0863425257103268","0.010137967867654"
"0.0205537012163116","0.00492964023315838"
"0.00352766235099966","0.00243483307934292"
"0.0114151582643704","0.000498340285887688"
"0.106508448095649","0.0133787965906102"
"0.0159568196240327","0.00528293068213905"
"0.0230774965518397","0.00647788590497929"
"0.0279191093170298","0.00350629410467108"
"0.00828395180560163","0.00607279685458415"
"0.207463690135992","0.00610462812916099"
"0.0261126287840082","0.841070639941846"
"0.0598362947704276","0.0103129731059863"
"0.0443478537116953","0.00837361994970668"
"0.0939930517278646","0.0141232110676909"
"0.0327328521426615","0.00743273068514678"
"0.0197986051551172","0.00826962176244945"
"0.0970222517505775","0.0216117769339229"
"0.129758183897397","0.00254569010897378"
"0.0159238869639366","0.848546279254954"
"0.0607248109767243","0.025262324342067"
"0.0141972908770619","0.00780194994169964"
"0.0157602101540383","0.00629469107104882"
"0.0387470435504765","0.00900530149926114"
"0.253180626474024","0.00485002296843899"
"0.0173547239092967","0.0126722346071677"
"0.00409650317614655","0.00401129392018677"
"0.0500993281392168","0.0467638973192198"
"0.092597908301246","0.0223607842441855"
"0.0251736604120736","0.00624844458391213"
"0.0492639305666784","0.015709338871454"
"0.00724872762881507","0.00884914109997553"
"0.110571221938878","0.0124885141715873"
"0.0555819687498977","0.0110615027675141"
"0.092097887604973","0.0106784817483039"
"0.213762700048507","0.00911853131826732"
"0.202440230946047","0.00921209953219184"
"0.00235776515552293","0.00292779121059377"
"0.0957751071468561","0.012943664153792"
"0.0281673332960048","0.00889236581748852"
"0.9749912010939","0.0068850281436264"
"0.0032132942352647","0.00598791960653053"
"0.0334646437231571","0.0208392394580888"
"0.980364797155288","0.0590719472018296"
"0.99688448914851","0.0446317321875408"
"0.982471242233312","0.0118570589699077"
"0.283759871183884","0.014370041030057"
"0.974290237314804","0.0185375303913407"
"0.00577027655853316","0.00487655253447234"
"0.0106628200628692","0.00435300649438892"
"0.00984251329421257","0.00314721134342638"
"0.948011900300806","0.0474097747818478"
"0.00473695342337085","0.00355992228956605"
"0.102168410831782","0.896967661311241"
"0.107739264702931","0.00738282680563692"
"0.973319436583328","0.00638023650221114"
"0.0345915962152209","0.00446711886394626"
"0.998840407534327","0.0244992811861691"
"0.365781469357347","0.00481458873451821"
"0.275431039864939","0.0100877052173877"
"0.00412000746295185","0.00270496142644711"
"0.021059942341042","0.012896499866101"
"0.151346794540704","0.00653510629553892"
"0.0395051532958887","0.944552667093048"
"0.019724246272728","0.0116077277783828"
"0.120248229900704","0.00321255323206142"
"0.0301480035223089","0.00559426590474969"
"0.018854337940019","0.00558991793623928"
"0.172683713378488","0.00703370130122149"
"0.0070240481068215","0.00695309635933909"
"0.0101563980288544","0.00850323677458491"
"0.0397837281975691","0.00494820016903637"
"0.00368033980645717","0.0102061518113791"
"0.978734394573164","0.0229983940750538"
"0.014301568200838","0.00620989409465065"
"0.02419274386005","0.00468672113628678"
"0.00573342684515716","0.00469194635146461"
"0.0125374214965538","0.00852425800479128"
"0.0334539554491306","0.00450886181393083"
"0.164117542515574","0.0102012245417034"
"0.122248146271435","0.00589867914656515"
"0.0584204029122279","0.00508562734496218"
"0.0170812412735771","0.0106066355740612"
"0.0116867133616019","0.00953906036375432"
"0.0562789126294324","0.00522524651665093"
"0.0298578670584068","0.00621801681207523"
"0.0153533563062063","0.0253514570982957"
"0.058447840712851","0.00749717152247402"
"0.0332018468975959","0.0072495981707957"
"0.265167067109296","0.977775202773303"
"0.0109931230200372","0.0149543778029362"
"0.96985669862446","0.033921604163111"
"0.0273556093096413","0.00720541961292592"
"0.0998724607914827","0.0106596199624936"
"0.00895185939803535","0.0026901684173781"
"0.0877815490662748","0.0294609157864345"
"0.288936371157637","0.714327682925819"
"0.997880084618844","0.0258267104759211"
"0.0316979859495373","0.00614746262993823"
"0.190645356513211","0.00399136951093686"
"0.0488839601117736","0.00801970484851749"
"0.177586565312468","0.977032705419366"
"0.0483467837207145","0.0103154289185192"
"0.0457613740544043","0.012199440112411"
"0.0613524571779201","0.00836678496013654"
"0.631600636124884","0.0305810885410255"
"0.0440750318842259","0.00929763482231781"
"0.0185689129133823","0.00715883900529563"
"0.0278666977928448","0.00989558730142303"
"0.311259843862547","0.0146990644588322"
"0.378739158638287","0.00175796522206634"
"0.0473383255602818","0.00557505366252161"
"0.0268818840408","0.00729321254794194"
"0.0550425978978961","0.00879204122403795"
"0.189718935008401","0.00710204928018442"
"0.200475672359077","0.0599965632698344"
"0.148809313329584","0.0227945447242038"
"0.0405423883688888","0.00849842746848651"
"0.0288038785733665","0.00801122215404261"
"0.0443433135419059","0.00955094891870343"
"0.0675263300553748","0.0278388138728448"
"0.0412435898828261","0.0181050938705047"
"0.0731427252572208","0.00263302923716449"
"0.0407345701780209","0.0113537525729479"
"0.0382287682539246","0.0154404084030623"
"0.197099559166862","0.0120385074795434"
"0.0750659615585297","0.0195421194879541"
"0.00107924288895288","0.550069035916774"
"0.0338770035783635","0.94091164396892"
"0.00382436713888644","0.590387966882571"
"0.100579268231011","0.00938634368541159"
"0.0343378052664494","0.0109922078458981"
"0.957886518384515","0.101981400066812"
"0.0557599639534618","0.0127597851407994"
"0.139121678415722","0.0146770957491018"
"0.973162992781206","0.0129344534843879"
"0.72987344564616","0.0181578336128961"
"0.0305608789286405","0.00970925387368033"
"0.0390810950267352","0.00738957302025252"
"0.0180789166670433","0.0104520198936783"
"0.0527512723681487","0.0118090973383818"
"0.00573815878005064","0.00999818682098894"
"0.0696856707532273","0.0129395322839837"
"0.0149709915624406","0.00966741822244124"
"0.10974143935697","0.0260583671591388"
"0.0653577867559072","0.00981202434704298"
"0.246988959517223","0.0082997528258542"
"0.0337597387951544","0.0031064033622426"
"0.0450696174444471","0.000873325003074907"
"0.296611716859027","0.0125861028162035"
"0.221701700690691","0.016859347208754"
"0.253265725149091","0.081980960022956"
"0.0581257528230966","0.00439551736441628"
"0.0122751951214752","0.00578038585868107"
"0.0099249510731426","0.0226697759650765"
"0.755772447954005","0.00475320621727827"
"0.139514223109493","0.00184540172916625"
"0.405330750155397","0.0153473320722325"
"0.109212431749457","0.0104905514162385"
"0.126639762145182","0.00711130622850734"
"0.00648089520128893","0.0066390291043421"
"0.0292035322411556","0.00123446873358595"
"0.0082488043117627","0.00302010074083908"
"0.0131163544384513","0.0147175768716367"
"0.030203176912693","0.00767348447640044"
"0.9737514712598","0.0685118106180672"
"0.038994335364559","0.0102624232818735"
"0.0246677113203365","0.00720111689437421"
"0.153182111930913","0.00810570844777091"
"0.219415583127729","0.0112551117132507"
"0.0532964272190583","0.00815133635821553"
"0.106113991742383","0.0106481576331421"
"0.149214328066583","0.0165457228475388"
"0.0465738515748779","0.0084087300786827"
"0.0699375332018389","0.011295120843152"
"0.0246597420404317","0.0102920839119937"
"0.105901505125253","0.00340025996789671"
"0.0313236205353837","0.00799215433752245"
"0.780038812394074","0.00499927664676704"
"0.356061162080471","0.0175695242142625"
"0.0843857406658313","0.0075563307617579"
"0.262065408285694","0.0173872216567723"
"0.937552467327757","0.00762474467003402"
"0.0587581301039091","0.00278975802734782"
"0.92709150103509","0.00683768325541774"
"0.0982472081150439","0.00390653453470846"
"0.397871155255065","0.916924428948715"
"0.0657540400864391","0.011219266963332"
"0.183219497668158","0.00724843877381755"
"0.0260503249278308","0.00531329569033767"
"0.00380340762660942","0.00452684455888822"
"0.0554226071588255","0.00453272802346406"
"0.0231374689802005","0.0110715994915261"
"0.0392832426003837","0.00677284883295168"
"0.815956858358804","0.754849984833285"
"0.0398648900130424","0.00679087737311889"
"0.966973104551807","0.00616136016834916"
"0.0889840042965591","0.00558482227965022"
"0.988659622027702","0.0174351522297402"
"0.0410665744754303","0.00642782629883211"
"0.978611722633998","0.892931616619465"
"0.161017292897986","0.00682830787651133"
"0.0734192923747073","0.627773789175038"
"0.0268192229775189","0.00606944711181693"
"0.0777723524266735","0.00673277574981724"
"0.0439008528534031","0.772788964827843"
"0.0591786587224946","0.00500563426273643"
"0.257670566483683","0.962215582125385"
"0.0293298130808144","0.00600923909000037"
"0.15341959439531","0.00438249551762438"
"0.640064732516546","0.00719978791061793"
"0.0279216101831974","0.0224737231497747"
"0.0784429813912776","0.00396801753922805"
"0.292879365845757","0.00364728566495671"
"0.0448437959476691","0.0190755076645222"
"0.0393761405517711","0.031109453978849"
"0.0442452159430266","0.00909193931464733"
"0.0156574688730297","0.0067124252815934"
"0.0790211991167168","0.00828646757263606"
"0.0729943324528658","0.00767701406479316"
"0.0494439840434067","0.0103816113119351"
"0.0921909758968622","0.00981303391983319"
"0.0655121117510326","0.00582700166424151"
"0.0457457248158564","0.0460677270856695"
"0.923188628885145","0.0280173706820627"
"0.761078476736326","0.0130522630250201"
"0.0438853069133787","0.0162968928578141"
"0.112885023864884","0.0251858960037451"
"0.907766846444574","0.0430331356010855"
"0.0477947716198527","0.00615951768094246"
"0.0429592659324893","0.00920299370522489"
"0.0479117620413518","0.0240069611739712"
"0.0392968621211544","0.0132641091823306"
"0.176462084204849","0.0179121720463756"
"0.128688573301668","0.015134219972978"
"0.0631011699959054","0.0160966140493709"
"0.0156842791400196","0.0084252183688403"
"0.0664953500753754","0.0134113454960267"
"0.0994932654033776","0.0141163556952941"
"0.0705420672721429","0.0102381390004785"
"0.0363228128360339","0.00889218974843125"
"0.0188481032013708","0.00374052703255438"
"0.0965441371857055","0.00474269676565087"
"0.694981775571138","0.0103848614844791"
"0.406419003063403","0.00804032469138397"
"0.0816547698418112","0.00543763825871005"
"0.0235455359487773","0.00978627759391473"
"0.200301024466651","0.0672872617450889"
"0.602555786162993","0.990280816822554"
"0.0187418038473984","0.00388435033281033"
"0.0183591223594421","0.00731991358006269"
"0.0309865112585813","0.00915584062992555"
"0.0453815156980031","0.0100900871221338"
"0.615743444844701","0.0604592243201532"
"0.934864622962406","0.0234684624739658"
"0.0324232462483712","0.0157158575871282"
"0.0539104503217918","0.0266146512748351"
"0.0756084682120628","0.015383423389893"
"0.170471351913439","0.0145031826370847"
"0.0140421495294523","0.00301984697950099"
"0.355278105777381","0.953359962189768"
"0.019752465324796","0.00689524077535094"
"0.0133529774537996","0.887074071546665"
"0.0449678559538106","0.011112299152336"
"0.0183004685878919","0.0094069387824716"
"0.0459803252000258","0.0267283487707861"
"0.0707400987862216","0.925261275183835"
"0.064820700856032","0.00707515271058299"
"0.0202122146168334","0.00204565357693336"
"0.0539568045068369","0.0178548111038485"
"0.0840063117831366","0.0215443209079831"
"0.169613093449985","0.0161840809669734"
"0.0242967164039336","0.00277300795508367"
"0.0301781923847871","0.00397562784165146"
"0.00129096114214752","0.00507858780452179"
"0.99733342962417","0.110833003271327"
"0.999999992991494","0.195785174188623"
"0.0532775116163804","0.0700922426153374"
"0.0337413496487294","0.00800787740628821"
"0.0776824948302518","0.0221466121031713"
"0.582165981184031","0.0106261301327456"
"0.000951277298627276","0.00134565298380592"
"0.0992707389617383","0.0335861756942365"
"0.741707532351834","0.156084113607321"
"0.0641623793926702","0.00818192550190268"
"0.00597026184281354","0.00961142281804519"
"0.0218180972135498","0.00660279013159733"
"0.99983964906859","0.0176045913387572"
"0.282300064035232","0.122243472068213"
"0.0104272196266242","0.00239176904396813"
"0.0192570300247749","0.00608212736980001"
"0.0187046694039704","0.00504087179076591"
"0.00593427732528312","0.00230894303703145"
"0.00686536628752375","0.0132985763731678"
"0.0586543566940509","0.00378324591569434"
"0.0813560307400885","0.00720786233392093"
"0.0311975617026175","0.0921105118060514"
"0.00902956199322559","0.00305220618587888"
"0.000448306911852229","0.00129261371389384"
"0.0159171795542234","0.981424824644647"
"0.368619037438376","0.0206560694534936"
"0.163072248811176","0.123553140257333"
"0.21669849525191","0.972333442958414"
"0.031120977498751","0.977361446109146"
"0.0336282556322661","0.0184707386276144"
"0.276616589740177","0.0193323190501222"
"0.260359190444183","0.0279825043458129"
"0.00997305793117603","0.00412682211400125"
"0.0030168233495786","0.021246078623202"
"0.0172859921011791","0.00671228266432167"
"0.17572770936942","0.00719735493741575"
"0.353735682386998","0.00362388658774968"
"0.0570804947718469","0.00887101036400803"
"0.01785958992922","0.00642232326791337"
"0.0332095193989231","0.003493226274807"
"0.0591873432776294","0.0218102783598955"
"0.147749779365532","0.0233829833451054"
"0.029164244637437","0.0072636487109161"
"0.0539795722357012","0.011260372403895"
"0.157646687637876","0.00988168934515751"
"0.227826741896345","0.0113606732182719"
"0.00052175575042859","0.00571437482517398"
"0.436588404313084","0.0102058313152608"
"0.050786854221749","0.024327314158746"
"0.192314514512695","0.0231358393413988"
"0.0128124053292088","0.00171630413620723"
"0.0609473689375199","0.0155938564685973"
"0.0239715966754091","0.00642826031006085"
"0.0236326382449218","0.0279508698755815"
"0.0751152695263795","0.0724204566964027"
"0.434892572887151","0.0205878868783562"
"0.000563492210961136","0.00425960464563175"
"0.0444247005709264","0.00304461095002199"
"0.697088926150211","0.00573228309525751"
"0.31345595637232","0.0317963300442187"
"0.157592506191147","0.0228748527140059"
"0.00151877651802924","0.0025052211654442"
"0.981761358061467","0.974570287832782"
"0.00354950796725683","0.00473668440694112"
"0.0205873029271113","0.00965863323515586"
"0.106087914282661","0.00744672460887756"
"0.0463397873261232","0.0152416240533532"
"0.0924786330787826","0.00432807615318783"
"0.960002437117998","0.0117463700923147"
"0.00269336167849184","0.00612917769611907"
"0.100061854404869","0.0186384925006538"
"0.016119878967844","0.0053455303710256"
"0.0122410496472054","0.00399003701421105"
"0.553895307973102","0.0100102765354485"
"0.0342784332473609","0.0075013442819213"
"0.572171484687586","0.0175900061360699"
"0.284284695255313","0.0234382019440398"
"0.113306925938678","0.0221134021932332"
"0.0342932380957556","0.0960203607314374"
"0.0528948079545059","0.000709242816384717"
"0.0720071351164798","0.0208818029156377"
"0.126262401019194","0.00266213257605485"
"0.0485125916210526","0.020967669482023"
"0.518823540875995","0.0511804139143232"
"0.000120603880332795","0.00127181181040384"
"0.264497118803282","0.0127472400304721"
"0.00321411467892662","0.00252388112040721"
"0.0240455227876647","0.00330472485111086"
"0.999506818302028","0.0216714252486386"
"0.0186891260399024","0.00165370935346048"
"0.0630198761868733","0.0066277613968207"
"0.0691255133947687","0.00372110906443182"
"0.966601813811458","0.03547480952062"
"0.380124120834179","0.897375852836405"
"0.31534195124662","0.01711557529671"
"0.193870987350565","0.972748164052105"
"0.608398771817284","0.00465741536034582"
"0.831065878954417","0.0114550185139085"
"0.010989452984987","0.00876681261802668"
"0.953648637669239","0.0107167164193932"
"0.0205117714541294","0.0106568507566839"
"0.0227882864796047","0.00681087838020747"
"0.0210188363401697","0.923848097264882"
"0.0258703486521169","0.0073696907823672"
"0.218406722207947","0.0491823460733517"
"0.030855586782308","0.0157386684052622"
"0.93736065735577","0.00856404247278908"
"0.121756659482804","0.0100269887761612"
"0.00392307924814738","0.0341867299803424"
"0.00714903130029311","0.00300026751111446"
"0.0052023627795636","0.00268772475731956"
"0.0341191878038374","0.000998046550659751"
"0.0963404860368118","0.0118203620984654"
"0.0431945268210394","0.00458137452151445"
"0.608503918045559","0.935894416868221"
"0.0100950679871136","0.00505163562776507"
"0.0105064998693647","0.00458202236122022"
"0.0085151200782495","0.00798365097965385"
"0.0478655775307361","0.0135741961322598"
"0.0837720892236109","0.0398976715627945"
"0.00812889957248272","0.00936389131998003"
"0.0663456961743797","0.0046143661897631"
"0.022561777616531","0.00708329180788197"
"0.00375751821073466","0.00586765274004653"
"0.00428550021782782","0.034352155467813"
"0.0152763291912935","0.00361563548439"
"0.024793068816293","0.0101160560166846"
"0.0204969072644612","0.940368255191684"
"0.00579517818505827","0.00472624821380111"
"0.0380567675410318","0.0094529266417077"
"0.000287845789079552","0.00215342283548187"
"0.173321542689634","0.0129684608579651"
"0.267687672412544","0.0602951277059698"
"0.0950391513778125","0.024226768483825"
"0.0198477015894198","0.00440871328977627"
"0.060220988015551","0.00273587350870934"
"0.00877379705581748","0.11902780074603"
"0.0115239103008146","0.0092878228916444"
"0.37442463534974","0.136961715252731"
