oid,boutOid,date,defBodySigStrikeAccuracy,defBodySigStrikeAttempted,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttempted,defClinchSigStrikeSuccessful,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttempted,defDistanceSigStrikeSuccessful,defFinish,defGroundSigStrikeAccuracy,defGroundSigStrikeAttempted,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttempted,defHeadSigStrikeSuccessful,defKnockdowns,defKoScore,defLegSigStrikeAccuracy,defLegSigStrikeAttempted,defLegSigStrikeSuccessful,defPassSuccessful,defReversalSuccessful,defSubmissionAccuracy,defSubmissionAttempted,defSubmissionScore,defSubmissionSuccessful,defTakedownAccuracy,defTakedownAttempted,defTakedownSuccessful,defTkoKo,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,fighterOid,finish,offBodySigStrikeAccuracy,offBodySigStrikeAttempted,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttempted,offClinchSigStrikeSuccessful,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttempted,offDistanceSigStrikeSuccessful,offFinish,offGroundSigStrikeAccuracy,offGroundSigStrikeAttempted,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttempted,offHeadSigStrikeSuccessful,offKnockdowns,offKoScore,offLegSigStrikeAccuracy,offLegSigStrikeAttempted,offLegSigStrikeSuccessful,offPassSuccessful,offReversalSuccessful,offSubmissionAccuracy,offSubmissionAttempted,offSubmissionScore,offSubmissionSuccessful,offTakedownAccuracy,offTakedownAttempted,offTakedownSuccessful,offTkoKo,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,round,score,seconds,weight,weightClass
d7a21ae7-4570-44f8-843f-f88b83a7ca4f,bcf99f49-61ca-4deb-a887-bdf09acb81d0,2015-06-13T04:00:00.000+0000,1.0,3.0,3.0,0.631578947368421,19.0,12.0,0.5,46.0,23.0,0,0.0,0.0,0.0,0.4528301886792453,53.0,24.0,0,0.2675444188222537,0.8888888888888888,9.0,8.0,1,0,0.0,0,0.020425082768385207,0,1.0,2,2,0,0.6444444444444445,90,58,492b202d2064e7a9,0,0.5555555555555556,9.0,5.0,0.42857142857142855,7.0,3.0,0.3829787234042553,47.0,18.0,0,0.0,0.0,0.0,0.32558139534883723,43.0,14.0,0,0.06007091536099025,1.0,2.0,2.0,0,0,0.0,0,0.00912687466537022,0,0.3333333333333333,3,1,0,0.39285714285714285,56,22,1,,300,265,HW
5666fd5b-624e-4044-9aa0-85e30716511c,bcf99f49-61ca-4deb-a887-bdf09acb81d0,2015-06-13T04:00:00.000+0000,0.6,5.0,3.0,0.6666666666666666,9.0,6.0,0.5138888888888888,72.0,37.0,0,0.0,0.0,0.0,0.41818181818181815,55.0,23.0,0,0.20300401144129737,0.8095238095238095,21.0,17.0,0,0,0.0,0,0.006516930187020676,0,0.0,1,0,0,0.5365853658536586,82,44,492b202d2064e7a9,0,0.7,10.0,7.0,0.7692307692307693,13.0,10.0,0.6463414634146342,82.0,53.0,0,0.0,0.0,0.0,0.6463414634146342,82.0,53.0,0,0.48546690744087023,1.0,3.0,3.0,0,0,0.0,0,0.0041550821712397,0,0.0,0,0,0,0.673469387755102,98,66,2,,300,265,HW
508a83a7-afaa-4ea0-939f-d1b3dfc36920,bcf99f49-61ca-4deb-a887-bdf09acb81d0,2015-06-13T04:00:00.000+0000,0.0,0.0,0.0,0.8333333333333334,6.0,5.0,0.29411764705882354,17.0,5.0,0,0.0,0.0,0.0,0.35,20.0,7.0,0,0.10250968430824338,1.0,3.0,3.0,0,0,0.0,0,0.013033983377389046,0,1.0,2,2,0,0.5172413793103449,29,15,492b202d2064e7a9,1,0.0,0.0,0.0,0.8,5.0,4.0,0.4,20.0,8.0,1,0.0,0.0,0.0,0.48,25.0,12.0,0,0.20044123131656919,0.0,0.0,0.0,0,0,1.0,1,0.8843793672768858,1,0.0,0,0,0,0.5,26,13,3,,133,265,HW
61d1d19d-4410-4f5e-b2d6-73b55bdff813,bcf99f49-61ca-4deb-a887-bdf09acb81d0,2015-06-13T04:00:00.000+0000,0.5555555555555556,9.0,5.0,0.42857142857142855,7.0,3.0,0.3829787234042553,47.0,18.0,0,0.0,0.0,0.0,0.32558139534883723,43.0,14.0,0,0.06007091536099025,1.0,2.0,2.0,0,0,0.0,0,0.00912687466537022,0,0.3333333333333333,3,1,0,0.39285714285714285,56,22,0ff11cc094e887bc,0,1.0,3.0,3.0,0.631578947368421,19.0,12.0,0.5,46.0,23.0,0,0.0,0.0,0.0,0.4528301886792453,53.0,24.0,0,0.2675444188222537,0.8888888888888888,9.0,8.0,1,0,0.0,0,0.020425082768385207,0,1.0,2,2,0,0.6444444444444445,90,58,1,,300,265,HW
6d2c71f2-f43e-4638-ad59-74b83f6fc878,bcf99f49-61ca-4deb-a887-bdf09acb81d0,2015-06-13T04:00:00.000+0000,0.7,10.0,7.0,0.7692307692307693,13.0,10.0,0.6463414634146342,82.0,53.0,0,0.0,0.0,0.0,0.6463414634146342,82.0,53.0,0,0.48546690744087023,1.0,3.0,3.0,0,0,0.0,0,0.0041550821712397,0,0.0,0,0,0,0.673469387755102,98,66,0ff11cc094e887bc,0,0.6,5.0,3.0,0.6666666666666666,9.0,6.0,0.5138888888888888,72.0,37.0,0,0.0,0.0,0.0,0.41818181818181815,55.0,23.0,0,0.20300401144129737,0.8095238095238095,21.0,17.0,0,0,0.0,0,0.006516930187020676,0,0.0,1,0,0,0.5365853658536586,82,44,2,,300,265,HW
d8202d70-942e-476e-88a6-a336ce83947c,bcf99f49-61ca-4deb-a887-bdf09acb81d0,2015-06-13T04:00:00.000+0000,0.0,0.0,0.0,0.8,5.0,4.0,0.4,20.0,8.0,1,0.0,0.0,0.0,0.48,25.0,12.0,0,0.20044123131656919,0.0,0.0,0.0,0,0,1.0,1,0.8843793672768858,1,0.0,0,0,0,0.5,26,13,0ff11cc094e887bc,1,0.0,0.0,0.0,0.8333333333333334,6.0,5.0,0.29411764705882354,17.0,5.0,0,0.0,0.0,0.0,0.35,20.0,7.0,0,0.10250968430824338,1.0,3.0,3.0,0,0,0.0,0,0.013033983377389046,0,1.0,2,2,0,0.5172413793103449,29,15,3,,133,265,HW
648edd1c-cfe8-43f5-8dd2-cd3ad79f228d,fadd5321-6cc6-4d1b-844e-39779f0e5a19,2015-06-13T04:00:00.000+0000,0.5,8.0,4.0,0.6666666666666666,9.0,6.0,0.42857142857142855,49.0,21.0,0,0.0,0.0,0.0,0.41304347826086957,46.0,19.0,0,0.14616404257961269,1.0,4.0,4.0,2,0,0.0,0,0.02470834289386988,0,1.0,1,1,0,0.5679012345679012,81,46,a8e6a69796280f17,0,0.875,8.0,7.0,0.5,4.0,2.0,0.3448275862068966,29.0,10.0,0,0.0,0.0,0.0,0.2,25.0,5.0,0,0.01341225501958041,0.0,0.0,0.0,0,0,0.0,0,0.005328621864924362,0,0.0,2,0,0,0.4358974358974359,39,17,1,,300,185,MW
a6b2b19b-4679-4261-ab06-59611bb64676,fadd5321-6cc6-4d1b-844e-39779f0e5a19,2015-06-13T04:00:00.000+0000,0.8888888888888888,9.0,8.0,0.5,2.0,1.0,0.5294117647058824,34.0,18.0,1,0.8125,16.0,13.0,0.5365853658536586,41.0,22.0,0,0.26984371276729907,1.0,2.0,2.0,0,0,0.0,0,0.007424077027332673,0,0.0,1,0,1,0.7476635514018691,107,80,a8e6a69796280f17,1,0.75,4.0,3.0,0.0,0.0,0.0,0.42857142857142855,14.0,6.0,0,0.0,2.0,0.0,0.25,12.0,3.0,0,0.014233247168399375,0.0,0.0,0.0,0,0,0.0,0,0.0024400194859044194,0,0.0,0,0,0,0.3888888888888889,18,7,2,,300,185,MW
42f67072-788b-4a22-ab2d-e4b802a7cb99,fadd5321-6cc6-4d1b-844e-39779f0e5a19,2015-06-13T04:00:00.000+0000,0.875,8.0,7.0,0.5,4.0,2.0,0.3448275862068966,29.0,10.0,0,0.0,0.0,0.0,0.2,25.0,5.0,0,0.01341225501958041,0.0,0.0,0.0,0,0,0.0,0,0.005328621864924362,0,0.0,2,0,0,0.4358974358974359,39,17,8c0580d4fff106c1,0,0.5,8.0,4.0,0.6666666666666666,9.0,6.0,0.42857142857142855,49.0,21.0,0,0.0,0.0,0.0,0.41304347826086957,46.0,19.0,0,0.14616404257961269,1.0,4.0,4.0,2,0,0.0,0,0.02470834289386988,0,1.0,1,1,0,0.5679012345679012,81,46,1,,300,185,MW
799a2152-05bc-4879-a410-ea7d6e54517e,fadd5321-6cc6-4d1b-844e-39779f0e5a19,2015-06-13T04:00:00.000+0000,0.75,4.0,3.0,0.0,0.0,0.0,0.42857142857142855,14.0,6.0,0,0.0,2.0,0.0,0.25,12.0,3.0,0,0.014233247168399375,0.0,0.0,0.0,0,0,0.0,0,0.0024400194859044194,0,0.0,0,0,0,0.3888888888888889,18,7,8c0580d4fff106c1,1,0.8888888888888888,9.0,8.0,0.5,2.0,1.0,0.5294117647058824,34.0,18.0,1,0.8125,16.0,13.0,0.5365853658536586,41.0,22.0,0,0.26984371276729907,1.0,2.0,2.0,0,0,0.0,0,0.007424077027332673,0,0.0,1,0,1,0.7476635514018691,107,80,2,,300,185,MW
