oid,boutOid,date,defBodySigStrikeAccuracy,defBodySigStrikeAttempted,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttempted,defClinchSigStrikeSuccessful,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttempted,defDistanceSigStrikeSuccessful,defFinish,defGroundSigStrikeAccuracy,defGroundSigStrikeAttempted,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttempted,defHeadSigStrikeSuccessful,defKnockdowns,defKoScore,defLegSigStrikeAccuracy,defLegSigStrikeAttempted,defLegSigStrikeSuccessful,defPassSuccessful,defReversalSuccessful,defSubmissionAccuracy,defSubmissionAttempted,defSubmissionScore,defSubmissionSuccessful,defTakedownAccuracy,defTakedownAttempted,defTakedownSuccessful,defTkoKo,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,fighterOid,finish,offBodySigStrikeAccuracy,offBodySigStrikeAttempted,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttempted,offClinchSigStrikeSuccessful,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttempted,offDistanceSigStrikeSuccessful,offFinish,offGroundSigStrikeAccuracy,offGroundSigStrikeAttempted,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttempted,offHeadSigStrikeSuccessful,offKnockdowns,offKoScore,offLegSigStrikeAccuracy,offLegSigStrikeAttempted,offLegSigStrikeSuccessful,offPassSuccessful,offReversalSuccessful,offSubmissionAccuracy,offSubmissionAttempted,offSubmissionScore,offSubmissionSuccessful,offTakedownAccuracy,offTakedownAttempted,offTakedownSuccessful,offTkoKo,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,round,score,seconds,weight,weightClass
d35d69eb-313f-4e64-b586-a581bf60028d,a2bf0e55-d150-41ad-a062-bc94dba239d7,2007-10-20T04:00:00.000+0000,1.0,2.0,2.0,0.0,0.0,0.0,0.23529411764705882,17.0,4.0,0,0.0,0.0,0.0,0.07142857142857142,14.0,1.0,0,0.005015917840061331,1.0,1.0,1.0,0,0,0.0,0,0.011305631471801417,0,0.0,0,0,0,0.23529411764705882,17,4,1f454354805b6f75,1,1.0,1.0,1.0,0.9090909090909091,11.0,10.0,1.0,2.0,2.0,1,0.0,1.0,0.0,0.8181818181818182,11.0,9.0,2,0.9992077372924184,1.0,2.0,2.0,0,0,0.0,0,0.003319118337533941,0,0.0,0,0,1,0.8571428571428571,14,12,2,,67,185,MW
037bebee-9e0f-47b1-93c5-b6099d442adb,084e194c-f688-472c-952d-6ff7a25dc7da,2007-06-12T04:00:00.000+0000,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,0.25,8.0,2.0,0,0.0,0.0,0.0,0.2222222222222222,9.0,2.0,0,0.004340145065262865,1.0,2.0,2.0,0,0,0.0,0,0.005630634447077575,0,0.0,1,0,0,0.8372093023255814,43,36,1c86754617d9813a,0,0.6,5.0,3.0,0.5,4.0,2.0,0.3333333333333333,3.0,1.0,0,0.5,2.0,1.0,0.25,4.0,1.0,0,0.011400078127816637,0.0,0.0,0.0,0,0,0.0,1,0.7526491116683582,0,0.6666666666666666,3,2,0,0.5,10,5,1,,300,170,WW
82c55451-5937-45ae-a037-6e1f23497c5f,084e194c-f688-472c-952d-6ff7a25dc7da,2007-06-12T04:00:00.000+0000,1.0,1.0,1.0,0.5,4.0,2.0,0.75,4.0,3.0,1,0.6,15.0,9.0,0.5714285714285714,21.0,12.0,0,0.9412781386318326,1.0,1.0,1.0,1,0,1.0,1,0.9895910426862508,1,0.0,0,0,0,0.6666666666666666,27,18,1c86754617d9813a,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.018382812140633312,0.0,0.0,0.0,0,0,0.0,0,0.005990737249214009,0,0.0,1,0,0,0.0,1,0,2,,67,170,WW
c34687c6-df28-46e0-b1a7-b455fe358355,084e194c-f688-472c-952d-6ff7a25dc7da,2007-06-12T04:00:00.000+0000,0.6,5.0,3.0,0.5,4.0,2.0,0.3333333333333333,3.0,1.0,0,0.5,2.0,1.0,0.25,4.0,1.0,0,0.011400078127816637,0.0,0.0,0.0,0,0,0.0,1,0.7526491116683582,0,0.6666666666666666,3,2,0,0.5,10,5,6f018c039b4d5d80,0,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,0.25,8.0,2.0,0,0.0,0.0,0.0,0.2222222222222222,9.0,2.0,0,0.004340145065262865,1.0,2.0,2.0,0,0,0.0,0,0.005630634447077575,0,0.0,1,0,0,0.8372093023255814,43,36,1,,300,170,WW
78efa21f-c742-435f-b99f-c4a1c8a0d850,084e194c-f688-472c-952d-6ff7a25dc7da,2007-06-12T04:00:00.000+0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.018382812140633312,0.0,0.0,0.0,0,0,0.0,0,0.005990737249214009,0,0.0,1,0,0,0.0,1,0,6f018c039b4d5d80,1,1.0,1.0,1.0,0.5,4.0,2.0,0.75,4.0,3.0,1,0.6,15.0,9.0,0.5714285714285714,21.0,12.0,0,0.9412781386318326,1.0,1.0,1.0,1,0,1.0,1,0.9895910426862508,1,0.0,0,0,0,0.6666666666666666,27,18,2,,67,170,WW
b80a236f-fedc-4a85-b3d6-bf5c3bf19a2c,364e1f40-b980-4baf-bc20-fda189df4533,2007-06-12T04:00:00.000+0000,0.7142857142857143,14.0,10.0,0.75,4.0,3.0,0.373134328358209,67.0,25.0,0,0.0,0.0,0.0,0.25,52.0,13.0,0,0.06010951125347868,1.0,5.0,5.0,0,0,0.0,0,0.015552508515851413,0,0.0,2,0,0,0.39436619718309857,71,28,501b07aec9b8fc2d,0,0.4666666666666667,15.0,7.0,0.6666666666666666,3.0,2.0,0.2289156626506024,83.0,19.0,0,0.0,0.0,0.0,0.15151515151515152,66.0,10.0,0,0.03897622863038284,0.8,5.0,4.0,0,0,0.0,0,0.01850888175478496,0,0.0,0,0,0,0.2441860465116279,86,21,2,,300,155,LW
64d73133-3353-4951-b4ab-c9e94f51a4de,364e1f40-b980-4baf-bc20-fda189df4533,2007-06-12T04:00:00.000+0000,0.75,4.0,3.0,1.0,1.0,1.0,0.34210526315789475,76.0,26.0,0,0.0,0.0,0.0,0.30434782608695654,69.0,21.0,0,0.12821796221065085,0.75,4.0,3.0,0,0,0.0,0,0.010798036977160171,0,0.0,0,0,0,0.35064935064935066,77,27,501b07aec9b8fc2d,0,0.6086956521739131,23.0,14.0,0.7142857142857143,7.0,5.0,0.24770642201834864,109.0,27.0,0,0.0,0.0,0.0,0.17777777777777778,90.0,16.0,0,0.04438377504213812,0.6666666666666666,3.0,2.0,0,0,0.0,0,0.028968183202246235,0,0.0,0,0,0,0.288135593220339,118,34,3,,300,155,LW
ad0dbe1b-ae52-4ea8-b3aa-da8f4f34a5d1,364e1f40-b980-4baf-bc20-fda189df4533,2007-06-12T04:00:00.000+0000,0.75,12.0,9.0,0.6,5.0,3.0,0.3488372093023256,86.0,30.0,0,0.0,0.0,0.0,0.2987012987012987,77.0,23.0,0,0.18828906177370142,0.5,2.0,1.0,0,0,0.0,0,0.016229465313198507,0,0.0,0,0,0,0.3695652173913043,92,34,501b07aec9b8fc2d,0,0.75,12.0,9.0,1.0,5.0,5.0,0.22784810126582278,79.0,18.0,0,0.0,0.0,0.0,0.19444444444444445,72.0,14.0,0,0.046535212747929544,0.0,0.0,0.0,0,0,0.0,0,0.014751211395907262,0,0.0,0,0,0,0.27380952380952384,84,23,1,,300,155,LW
82bf060a-943d-4889-b5ea-b9a2377ce4a5,364e1f40-b980-4baf-bc20-fda189df4533,2007-06-12T04:00:00.000+0000,0.6086956521739131,23.0,14.0,0.7142857142857143,7.0,5.0,0.24770642201834864,109.0,27.0,0,0.0,0.0,0.0,0.17777777777777778,90.0,16.0,0,0.04438377504213812,0.6666666666666666,3.0,2.0,0,0,0.0,0,0.028968183202246235,0,0.0,0,0,0,0.288135593220339,118,34,f34312c2ccfa0e00,0,0.75,4.0,3.0,1.0,1.0,1.0,0.34210526315789475,76.0,26.0,0,0.0,0.0,0.0,0.30434782608695654,69.0,21.0,0,0.12821796221065085,0.75,4.0,3.0,0,0,0.0,0,0.010798036977160171,0,0.0,0,0,0,0.35064935064935066,77,27,3,,300,155,LW
98224136-4bcc-4727-a738-c280123bac7d,364e1f40-b980-4baf-bc20-fda189df4533,2007-06-12T04:00:00.000+0000,0.75,12.0,9.0,1.0,5.0,5.0,0.22784810126582278,79.0,18.0,0,0.0,0.0,0.0,0.19444444444444445,72.0,14.0,0,0.046535212747929544,0.0,0.0,0.0,0,0,0.0,0,0.014751211395907262,0,0.0,0,0,0,0.27380952380952384,84,23,f34312c2ccfa0e00,0,0.75,12.0,9.0,0.6,5.0,3.0,0.3488372093023256,86.0,30.0,0,0.0,0.0,0.0,0.2987012987012987,77.0,23.0,0,0.18828906177370142,0.5,2.0,1.0,0,0,0.0,0,0.016229465313198507,0,0.0,0,0,0,0.3695652173913043,92,34,1,,300,155,LW
