oid,boutOid,date,defBodySigStrikeAccuracy,defBodySigStrikeAttempted,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttempted,defClinchSigStrikeSuccessful,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttempted,defDistanceSigStrikeSuccessful,defFinish,defGroundSigStrikeAccuracy,defGroundSigStrikeAttempted,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttempted,defHeadSigStrikeSuccessful,defKnockdowns,defKoScore,defLegSigStrikeAccuracy,defLegSigStrikeAttempted,defLegSigStrikeSuccessful,defPassSuccessful,defReversalSuccessful,defSubmissionAccuracy,defSubmissionAttempted,defSubmissionScore,defSubmissionSuccessful,defTakedownAccuracy,defTakedownAttempted,defTakedownSuccessful,defTkoKo,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,fighterOid,finish,offBodySigStrikeAccuracy,offBodySigStrikeAttempted,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttempted,offClinchSigStrikeSuccessful,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttempted,offDistanceSigStrikeSuccessful,offFinish,offGroundSigStrikeAccuracy,offGroundSigStrikeAttempted,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttempted,offHeadSigStrikeSuccessful,offKnockdowns,offKoScore,offLegSigStrikeAccuracy,offLegSigStrikeAttempted,offLegSigStrikeSuccessful,offPassSuccessful,offReversalSuccessful,offSubmissionAccuracy,offSubmissionAttempted,offSubmissionScore,offSubmissionSuccessful,offTakedownAccuracy,offTakedownAttempted,offTakedownSuccessful,offTkoKo,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,round,score,seconds,weight,weightClass
a64ffd13-8f92-46d6-bd8e-e48d6737e6cc,8e54c3c2-367a-42ba-82c3-68cfd059dbb5,2012-05-05T04:00:00.000+0000,1.0,4.0,4.0,1.0,3.0,3.0,0.3,40.0,12.0,0,0.2,5.0,1.0,0.2727272727272727,44.0,12.0,1,0.5223850822754033,0.0,0.0,0.0,0,0,0.0,0,0.01767354865524182,0,0.0,3,0,0,0.5555555555555556,72,40,a01e84abefd85ec0,0,0.5,2.0,1.0,0.0,0.0,0.0,0.2571428571428571,35.0,9.0,0,1.0,1.0,1.0,0.2,30.0,6.0,0,0.05727078342903176,0.75,4.0,3.0,1,0,0.0,0,0.01142156458807084,0,1.0,1,1,0,0.4,45,18,1,,300,170,WW
85146367-99ca-4877-b9e9-cb27317acd20,8e54c3c2-367a-42ba-82c3-68cfd059dbb5,2012-05-05T04:00:00.000+0000,0.4,5.0,2.0,0.3333333333333333,3.0,1.0,0.4230769230769231,26.0,11.0,0,0.7272727272727273,11.0,8.0,0.5,34.0,17.0,0,0.12891276824252895,1.0,1.0,1.0,0,0,0.0,0,0.0112869295554577,0,0.5,2,1,0,0.5490196078431373,51,28,a01e84abefd85ec0,0,0.5,2.0,1.0,0.5,2.0,1.0,0.45,20.0,9.0,0,1.0,2.0,2.0,0.45,20.0,9.0,0,0.05640829631269193,1.0,2.0,2.0,0,0,0.0,0,0.0029986415576266708,0,0.0,2,0,0,0.5384615384615384,26,14,2,,300,170,WW
e5af4490-424c-44fa-b209-47f63011d000,8e54c3c2-367a-42ba-82c3-68cfd059dbb5,2012-05-05T04:00:00.000+0000,0.8,5.0,4.0,0.75,4.0,3.0,0.4444444444444444,54.0,24.0,0,0.625,8.0,5.0,0.4406779661016949,59.0,26.0,0,0.17967761402044868,1.0,2.0,2.0,0,0,0.0,0,0.015207781418072656,0,0.5,2,1,0,0.5729166666666666,96,55,a01e84abefd85ec0,0,0.6,5.0,3.0,1.0,1.0,1.0,0.29411764705882354,34.0,10.0,0,0.0,0.0,0.0,0.18518518518518517,27.0,5.0,0,0.013988071838353532,1.0,3.0,3.0,0,0,0.0,0,0.004302081645358633,0,0.0,0,0,0,0.38095238095238093,42,16,3,,300,170,WW
817de446-3415-40fe-b86a-99e8fb018ee3,8e54c3c2-367a-42ba-82c3-68cfd059dbb5,2012-05-05T04:00:00.000+0000,0.5,2.0,1.0,0.5,2.0,1.0,0.45,20.0,9.0,0,1.0,2.0,2.0,0.45,20.0,9.0,0,0.05640829631269193,1.0,2.0,2.0,0,0,0.0,0,0.0029986415576266708,0,0.0,2,0,0,0.5384615384615384,26,14,28f3c2258a1d8874,0,0.4,5.0,2.0,0.3333333333333333,3.0,1.0,0.4230769230769231,26.0,11.0,0,0.7272727272727273,11.0,8.0,0.5,34.0,17.0,0,0.12891276824252895,1.0,1.0,1.0,0,0,0.0,0,0.0112869295554577,0,0.5,2,1,0,0.5490196078431373,51,28,2,,300,170,WW
5f9f1b1c-c290-4b09-8fa2-0b35d6117b1c,8e54c3c2-367a-42ba-82c3-68cfd059dbb5,2012-05-05T04:00:00.000+0000,0.6,5.0,3.0,1.0,1.0,1.0,0.29411764705882354,34.0,10.0,0,0.0,0.0,0.0,0.18518518518518517,27.0,5.0,0,0.013988071838353532,1.0,3.0,3.0,0,0,0.0,0,0.004302081645358633,0,0.0,0,0,0,0.38095238095238093,42,16,28f3c2258a1d8874,0,0.8,5.0,4.0,0.75,4.0,3.0,0.4444444444444444,54.0,24.0,0,0.625,8.0,5.0,0.4406779661016949,59.0,26.0,0,0.17967761402044868,1.0,2.0,2.0,0,0,0.0,0,0.015207781418072656,0,0.5,2,1,0,0.5729166666666666,96,55,3,,300,170,WW
4d5335df-e097-4181-ac7c-d429681af6f0,8e54c3c2-367a-42ba-82c3-68cfd059dbb5,2012-05-05T04:00:00.000+0000,0.5,2.0,1.0,0.0,0.0,0.0,0.2571428571428571,35.0,9.0,0,1.0,1.0,1.0,0.2,30.0,6.0,0,0.05727078342903176,0.75,4.0,3.0,1,0,0.0,0,0.01142156458807084,0,1.0,1,1,0,0.4,45,18,28f3c2258a1d8874,0,1.0,4.0,4.0,1.0,3.0,3.0,0.3,40.0,12.0,0,0.2,5.0,1.0,0.2727272727272727,44.0,12.0,1,0.5223850822754033,0.0,0.0,0.0,0,0,0.0,0,0.01767354865524182,0,0.0,3,0,0,0.5555555555555556,72,40,1,,300,170,WW
fda80def-a4ce-47aa-ad34-96b4400ce169,abdae9b4-4990-4503-8c9c-0f09aca97a82,2012-05-05T04:00:00.000+0000,0.5,2.0,1.0,1.0,1.0,1.0,0.2926829268292683,41.0,12.0,0,0.0,0.0,0.0,0.3,40.0,12.0,0,0.033670863387635266,0.0,0.0,0.0,1,0,0.0,0,0.015385911058680977,0,1.0,1,1,0,0.3409090909090909,44,15,03c9994c5b8958ec,0,0.5,2.0,1.0,0.0,0.0,0.0,0.34375,32.0,11.0,0,0.0,0.0,0.0,0.25925925925925924,27.0,7.0,0,0.03519066794715834,1.0,3.0,3.0,1,0,0.0,0,0.01915577446693451,0,0.3333333333333333,3,1,0,0.36363636363636365,33,12,2,,300,155,LW
872ce09f-9f70-4b65-bb36-41a08c125da6,abdae9b4-4990-4503-8c9c-0f09aca97a82,2012-05-05T04:00:00.000+0000,1.0,2.0,2.0,0.7777777777777778,9.0,7.0,0.2647058823529412,34.0,9.0,0,0.5,6.0,3.0,0.24324324324324326,37.0,9.0,0,0.09726726433493234,0.8,10.0,8.0,1,0,0.0,0,0.07054228192570053,0,0.0,1,0,0,0.44642857142857145,56,25,03c9994c5b8958ec,0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,32.0,8.0,0,0.0,0.0,0.0,0.22580645161290322,31.0,7.0,0,0.0215780569844958,1.0,2.0,2.0,0,0,0.0,0,0.0058569250031176275,0,0.0,0,0,0,0.29411764705882354,34,10,3,,300,155,LW
9d3ef84b-1c69-471e-9761-b685618640e1,abdae9b4-4990-4503-8c9c-0f09aca97a82,2012-05-05T04:00:00.000+0000,0.8571428571428571,7.0,6.0,0.9090909090909091,11.0,10.0,0.29411764705882354,34.0,10.0,0,0.0,0.0,0.0,0.25,32.0,8.0,0,0.04510558084502069,1.0,6.0,6.0,0,0,0.0,0,0.012136113038627237,0,0.0,1,0,0,0.46808510638297873,47,22,03c9994c5b8958ec,0,1.0,1.0,1.0,0.5,2.0,1.0,0.47058823529411764,17.0,8.0,0,0.0,0.0,0.0,0.375,16.0,6.0,0,0.017697344820568006,1.0,2.0,2.0,0,0,0.0,0,0.00480497533837661,0,0.0,3,0,0,0.47368421052631576,19,9,1,,300,155,LW
03a7575d-a69e-4664-8326-963d02ecced8,abdae9b4-4990-4503-8c9c-0f09aca97a82,2012-05-05T04:00:00.000+0000,0.5,2.0,1.0,0.0,0.0,0.0,0.34375,32.0,11.0,0,0.0,0.0,0.0,0.25925925925925924,27.0,7.0,0,0.03519066794715834,1.0,3.0,3.0,1,0,0.0,0,0.01915577446693451,0,0.3333333333333333,3,1,0,0.36363636363636365,33,12,d1e7fc58d4225cdf,0,0.5,2.0,1.0,1.0,1.0,1.0,0.2926829268292683,41.0,12.0,0,0.0,0.0,0.0,0.3,40.0,12.0,0,0.033670863387635266,0.0,0.0,0.0,1,0,0.0,0,0.015385911058680977,0,1.0,1,1,0,0.3409090909090909,44,15,2,,300,155,LW
