,average,average_rank,bet_intercept,conf_diff_lin,conf_diff_quad,diff_ceiling,diff_floor,gross,gross_rank,model_id,num_fight_lin,num_fight_quad,prev_fight_ceiling,prev_fight_floor,standard_wager,tot_val_rank,total_rank,val_average,val_average_rank,val_gross,val_gross_rank
0c192378-cb2a-4d67-bb1f-ceea5cee2444,53.7002143246573,82.68,0.2194158932367291,0.4998045902485532,0.4808910119319672,0.20594639330461964,0.000909450075627088,751.8030005452023,85.53,0c192378-cb2a-4d67-bb1f-ceea5cee2444,0,0,99,4,1,89.98875140607424,168.21,22.27341458859214,49.70472440944882,423.19487718325064,40.28402699662542
76b52e81-4041-45e3-800a-75d1ed0105e6,53.69983583348337,82.67,0.3573830866159087,0.4590444987968013,0.48229220668959855,0.20955796618879846,0.0023818723108867475,751.7977016687672,85.52,76b52e81-4041-45e3-800a-75d1ed0105e6,0,0,99,4,1,88.70922384701912,168.19,22.262369732780904,49.04386951631046,422.98502492283717,39.66535433070866
0e078dba-5f15-4cd0-8da6-b2b921e05edf,53.699611989484644,82.66,0.22118626640305938,0.49059003347639973,0.48125087251919535,0.21315814531708743,0.0010168218636680754,751.794567852785,85.51,0e078dba-5f15-4cd0-8da6-b2b921e05edf,0,0,99,4,1,182.50843644544432,168.17000000000002,34.926884990109194,88.63892013498312,698.5376998021839,93.8695163104612
f0b81401-80eb-4580-9940-9e0b731ee188,53.69912097231208,82.65,0.2724563959453517,0.4752054571243657,0.4817778031932603,0.20778496316355388,0.0005704615060780981,751.7876936123691,85.5,f0b81401-80eb-4580-9940-9e0b731ee188,0,0,99,4,1,88.84983127109112,168.15,22.263644321750483,49.11417322834646,423.0092421132592,39.73565804274466
c766ba50-be48-431f-aeed-13a0a3af12b5,53.69888298081527,82.64,0.39684654155525756,0.4831342065124061,0.4812560113454007,0.20712861740411312,0.003850829413407193,751.7843617314138,85.49,c766ba50-be48-431f-aeed-13a0a3af12b5,0,0,99,4,1,112.12035995500563,168.13,23.4494140541041,74.59223847019122,422.0894529738738,37.5281214848144
0d438191-3831-42f8-ba4b-a05e1979fd20,53.69880071639036,82.63,0.39368353707567794,0.4999387904033107,0.48058860597483977,0.21316305767985075,0.0022502113908740907,751.7832100294651,85.48,0d438191-3831-42f8-ba4b-a05e1979fd20,0,0,99,4,1,182.9443194600675,168.11,34.95114168628662,88.82170978627671,699.0228337257323,94.12260967379078
b53cccf6-1d5e-439c-8f5c-491c2ee31d5c,53.69876301152233,82.62,0.1997971238752276,0.4996722499482635,0.48091471113000295,0.213064551006012,0.0006300642606024995,751.7826821613127,85.47,b53cccf6-1d5e-439c-8f5c-491c2ee31d5c,0,0,99,4,1,182.59280089988752,168.09,34.93091880719085,88.68110236220473,698.618376143817,93.9116985376828
46df411d-2a90-4900-8911-3dc250c91825,53.69808075146089,82.61,0.16712261701381173,0.47334889070798664,0.4820138804817318,0.2121239307747262,0.00030384570186934234,751.7731305204525,85.46,46df411d-2a90-4900-8911-3dc250c91825,0,0,99,4,1,182.21316085489315,168.07,34.90744104764187,88.51237345331833,698.1488209528374,93.7007874015748
da0c2380-5e16-4216-8d6b-0b0f07b173bd,53.69764443004236,82.6,0.1311172455697069,0.4838529330664957,0.48164853793301227,0.20983511348600656,0.0009978793869638153,751.767022020593,85.45,da0c2380-5e16-4216-8d6b-0b0f07b173bd,0,0,99,4,1,87.75309336332958,168.05,22.255151025779377,48.59392575928009,422.84786948980815,39.15916760404949
0ebb8c68-81f5-4d0b-9fa0-6059b36c9942,53.69758363351362,82.59,0.15573814259843108,0.4830672233987783,0.48163927797947687,0.20773517721313564,0.0006512740233519004,751.7661708691907,85.44,0ebb8c68-81f5-4d0b-9fa0-6059b36c9942,0,0,99,4,1,87.89370078740157,168.03,22.256915006198874,48.67829021372329,422.8813851177786,39.21541057367829
1fe67926-cb26-4a2a-aa16-bf5f1190da06,53.69757315840557,82.58,0.365823516992073,0.4906529101944681,0.4809937440140377,0.20975786569897048,0.0030231842513871255,751.7660242176779,85.43,1fe67926-cb26-4a2a-aa16-bf5f1190da06,0,0,99,4,1,91.05736782902137,168.01,22.280394804641915,50.23903262092239,423.3275012881964,40.818335208098986
57d369af-4ab7-4d50-871a-116ab712cc7c,53.69735200803344,82.57,0.3946632547990627,0.4616301575455883,0.48210493549250544,0.20562385903674277,0.0012680929030469573,751.7629281124682,85.42,57d369af-4ab7-4d50-871a-116ab712cc7c,0,0,99,4,1,89.0748031496063,167.99,22.266234083305363,49.22665916760405,423.05844758280193,39.84814398200225
d50f706b-a136-4a43-aa7f-a452aeded18a,53.69685705082191,82.56,0.34782429893961747,0.49959806601981144,0.48065878052702293,0.2069484790105148,0.002145629853764813,751.7559987115068,85.41,d50f706b-a136-4a43-aa7f-a452aeded18a,0,0,99,4,1,91.50731158605174,167.97,22.28360933256206,50.49212598425197,423.38857731867915,41.01518560179977
34c8bbca-09f8-4d12-bf3c-d57a2191ee87,53.69640496175909,82.55,0.2642593300331399,0.4708228936804112,0.48194100356529285,0.20725205355802234,0.0006817230954444181,751.7496694646273,85.4,34c8bbca-09f8-4d12-bf3c-d57a2191ee87,0,0,99,4,1,88.18897637795276,167.95,22.259266279123704,48.818897637795274,422.92605930335037,39.37007874015748
e10b0bd6-fcf8-4ab4-a36b-3e06ef6c9cac,53.696393453268065,82.54,0.2241838881885588,0.4906907976330674,0.4812119205146193,0.20563343282168034,0.0006313400680739389,751.7495083457529,85.39,e10b0bd6-fcf8-4ab4-a36b-3e06ef6c9cac,0,0,99,4,1,89.1310461192351,167.93,22.26704300141506,49.25478065241845,423.07381702688616,39.87626546681665
7c0b5126-785f-4ede-bbbb-a008bd4c79a8,53.696130545503756,82.53,0.44357161261117883,0.4837868694206387,0.48112812367411417,0.21043719611267508,0.0023411509915985435,751.7458276370526,85.38,7c0b5126-785f-4ede-bbbb-a008bd4c79a8,0,0,99,4,1,91.46512935883015,167.91,22.282931170178387,50.46400449943757,423.3756922333893,41.001124859392576
63373200-4870-4c51-9ef5-e8999955a4d9,53.69527058133336,82.52,0.34137047478553917,0.4827914552117387,0.48132635510912014,0.20994379839318264,0.005390097324958705,751.733788138667,85.37,63373200-4870-4c51-9ef5-e8999955a4d9,0,0,99,4,1,111.99381327334083,167.89,23.44831151161555,74.55005624296963,422.0696072090799,37.4437570303712
597dd66d-a7f0-4c50-b126-5bf0a29b812c,53.69493824987599,82.51,0.402821864838367,0.499906767214723,0.4805389500461442,0.20538775557803068,0.0018165533221707907,751.7291354982639,85.36,597dd66d-a7f0-4c50-b126-5bf0a29b812c,0,0,99,4,1,92.1541057367829,167.87,22.288007520558896,50.843644544431946,423.472142890619,41.31046119235096
36a3dde4-1b7d-42ed-aca2-1a7898903304,53.69458851047984,82.5,0.324805359661843,0.4901853655676909,0.48105138690636573,0.20470476253145967,0.0017977479792906188,751.7242391467178,85.35,36a3dde4-1b7d-42ed-aca2-1a7898903304,0,0,99,4,1,90.22778402699663,167.85,22.27517180752476,49.81721034870641,423.2282643429705,40.41057367829021
27a2380a-23cd-4547-a070-e4edb71906d1,53.69437473056017,82.49,0.3502728661210455,0.49088045657863555,0.4809801227617754,0.20881585764155186,0.0029848133040647714,751.7212462278424,85.34,27a2380a-23cd-4547-a070-e4edb71906d1,0,0,99,4,1,90.64960629921259,167.82999999999998,22.277802078793997,50.0281214848144,423.27823949708596,40.6214848143982
727f30d8-6b25-44ad-bb85-3fbbf899d470,53.693691798440625,82.48,0.2980880445965549,0.47799026107395387,0.48157405254468816,0.20625937479594839,0.0021977767736323533,751.7116851781688,85.33,727f30d8-6b25-44ad-bb85-3fbbf899d470,0,0,99,4,1,89.0326209223847,167.81,22.265358274960715,49.21259842519685,423.0418072242536,39.82002249718785
0523a589-ecf8-4282-a5e7-d2d490afb84b,53.6933838983683,82.47,0.22443361302034118,0.4699310466824667,0.4820133264661924,0.2048927046685752,0.0004524068502831189,751.7073745771562,85.32,0523a589-ecf8-4282-a5e7-d2d490afb84b,0,0,99,4,1,87.62654668166479,167.79,22.253892838151717,48.53768278965129,422.8239639248826,39.0888638920135
ed7f7ac8-0e55-4949-824e-c1fd6e014070,53.69333010291235,82.46,0.3966296685630089,0.4998150641336373,0.48053769167773286,0.2106780650044107,0.005323145825867749,751.7066214407729,85.31,ed7f7ac8-0e55-4949-824e-c1fd6e014070,0,0,99,4,1,112.4015748031496,167.76999999999998,23.45652019524816,74.70472440944881,422.21736351446685,37.696850393700785
d9fef422-27d8-4080-8b72-633ad67567d4,53.69302673330839,82.45,0.2437639763688118,0.4911941147044268,0.4811284832269627,0.21085827508008909,0.0006536004980778182,751.7023742663175,85.3,d9fef422-27d8-4080-8b72-633ad67567d4,0,0,99,4,1,89.18728908886389,167.75,22.267737423078554,49.282902137232846,423.0870110384925,39.90438695163105
9f92e63e-986e-41bd-a927-ac5b468992c5,53.69187310048066,82.44,0.2967539608144934,0.4997335272964892,0.48069002913041464,0.2051076027004273,0.00050256767256707,751.6862234067293,85.29,9f92e63e-986e-41bd-a927-ac5b468992c5,0,0,99,4,1,90.48087739032621,167.73000000000002,22.277000520240644,49.9437570303712,423.2630098845722,40.537120359955004
73a43b35-9106-4209-b6bf-f55c2638572e,53.69083974774781,82.43,0.46426174568689543,0.49087065669988605,0.4807618547773809,0.20803403218067348,0.004935628921079324,751.6717564684693,85.28,73a43b35-9106-4209-b6bf-f55c2638572e,0,0,99,4,1,112.14848143982002,167.71,23.449556212994242,74.60629921259843,422.0920118338964,37.542182227221595
4d2a4e80-33c7-4af8-a9cd-f4c5633a5415,53.69060233296274,82.42,0.33954164808357484,0.48256948313657644,0.4812946349237604,0.2101666893878786,0.002069876507594566,751.6684326614784,85.27,4d2a4e80-33c7-4af8-a9cd-f4c5633a5415,0,0,99,4,1,89.53880764904386,167.69,22.270501504171254,49.45163104611923,423.1395285792538,40.087176602924636
249bb181-c739-41cb-af0a-360126b5a629,53.69059772843103,82.41,0.3907918989528304,0.48450644250228375,0.48113368269404255,0.20504805563635609,0.004744615881000612,751.6683681980344,85.26,249bb181-c739-41cb-af0a-360126b5a629,0,0,99,4,1,111.89538807649043,167.67000000000002,23.44669045859322,74.50787401574803,422.040428254678,37.387514060742404
18eb3ccd-586b-4d6c-bad2-71a6ae602a49,53.689347980443976,82.4,-0.02669469297237756,0.4755837989900003,0.4821587154709882,0.2111300815589018,0.000666191893279153,751.6508717262157,85.25,18eb3ccd-586b-4d6c-bad2-71a6ae602a49,0,0,99,4,1,85.57367829021372,167.65,22.232637714710904,47.51124859392576,422.4201165795072,38.062429696287964
38c06198-0646-42b8-af96-c5a5c00e7b62,53.688934962244865,82.39,0.39935645058684094,0.4835128917449668,0.4811439315298624,0.20517801811173966,0.002099754350703404,751.6450894714282,85.24,38c06198-0646-42b8-af96-c5a5c00e7b62,0,0,99,4,1,90.32620922384702,167.63,22.275806079179873,49.87345331833521,423.2403155044176,40.45275590551181
0a3c88fe-ccc7-4077-965a-dd8c4226ea16,53.68774494764255,82.38,0.3363945246452126,0.49974425996316835,0.48058650213027143,0.20872776481422511,0.003578114796608784,751.6284292669957,85.23,0a3c88fe-ccc7-4077-965a-dd8c4226ea16,0,0,99,4,1,112.34533183352082,167.61,23.45477693416765,74.67660292463442,422.1859848150177,37.668728908886386
81a05413-de71-4628-9e46-f1d673b9a799,53.68770306280863,82.37,0.322972279947785,0.49951906818872943,0.4806169756956018,0.20633532761636697,0.004491136372280378,751.6278428793208,85.22,81a05413-de71-4628-9e46-f1d673b9a799,0,0,99,4,1,112.37345331833521,167.59,23.454788334691486,74.69066366704162,422.1861900244468,37.68278965129359
3e51672e-1c2c-4d8b-8428-dd4bf15b8c0f,53.68679229529747,82.36,0.2743412558512985,0.47642244735452743,0.4816110082381724,0.20904737804196438,0.0008037956281340136,751.6150921341646,85.21,3e51672e-1c2c-4d8b-8428-dd4bf15b8c0f,0,0,99,4,1,88.25928008998875,167.57,22.259472915733298,48.861079865016876,422.9299853989327,39.39820022497188
539fbe40-3dad-4921-bf11-b46bc8775812,53.686368289859914,82.35,0.3029448272052905,0.49989761183195136,0.4806220049412489,0.20537761726191908,0.0013406510347644,751.6091560580388,85.2,539fbe40-3dad-4921-bf11-b46bc8775812,0,0,99,4,1,90.29808773903262,167.55,22.27540662842495,49.85939257592801,423.23272594007403,40.43869516310461
04c817a8-aa9a-4ec9-ac12-35324f96750a,53.6840478195218,82.34,0.31390466994899535,0.499552618782631,0.48059628632685725,0.20907206507236403,0.002504631321942356,751.5766694733052,85.19,04c817a8-aa9a-4ec9-ac12-35324f96750a,0,0,99,4,1,90.25590551181102,167.53,22.275256479811453,49.831271091113614,423.2298731164176,40.424634420697416
7762a54a-6070-44ae-9874-5674bb8f5700,53.68402368517058,82.33,0.13404124173303963,0.4999927769719267,0.48087142616395706,0.207360972737632,0.0005519798881642598,751.5763315923881,85.18,7762a54a-6070-44ae-9874-5674bb8f5700,0,0,99,4,1,88.14679415073115,167.51,22.25912990094384,48.80483689538808,422.92346811793294,39.34195725534308
465c1028-9701-4697-aa11-6f70a5aacb4a,53.6837637308659,82.32,0.29430741661349047,0.47612065569892326,0.4815622838795536,0.2111424930066674,0.003244689151863379,751.5726922321226,85.17,465c1028-9701-4697-aa11-6f70a5aacb4a,0,0,99,4,1,88.32958380202474,167.49,22.259877665870793,48.88920134983127,422.9376756515451,39.440382452193475
4c056457-af16-40ab-a8c6-7f030b5b0889,53.68309624656052,82.31,0.22573911596179994,0.48403755740680826,0.48135124709266214,0.20838525211585143,0.0007127500236177977,751.5633474518472,85.16,4c056457-af16-40ab-a8c6-7f030b5b0889,0,0,99,4,1,87.96400449943758,167.47,22.257918148043448,48.72047244094488,422.9004448128255,39.24353205849269
32ef5228-6990-4fc4-81b6-8d035cb20351,53.68290653732747,82.3,0.39001503882437255,0.49972859086914834,0.4804546306475878,0.2057118140266128,0.0033626975482193727,751.5606915225845,85.15,32ef5228-6990-4fc4-81b6-8d035cb20351,0,0,99,4,1,91.25421822272216,167.45,22.28181789753148,50.351518560179976,423.3545400530981,40.90269966254218
67f8ef01-16ce-487d-875b-fbc7386ef46c,53.68241909821211,82.29,0.44231917050422315,0.460583127940942,0.48192978899812283,0.20645037858611553,0.002190273046261968,751.5538673749695,85.14,67f8ef01-16ce-487d-875b-fbc7386ef46c,0,0,99,4,1,88.9482564679415,167.43,22.26386082686681,49.17041619797525,423.0133557104694,39.777840269966255
ca997b9b-d529-470c-b843-77c3ea62786e,53.68165919161947,82.28,0.32537251993662947,0.45851543663322286,0.48219583775664004,0.20522621373278652,0.0018854022166310365,751.5432286826725,85.13,ca997b9b-d529-470c-b843-77c3ea62786e,0,0,99,4,1,87.31721034870641,167.41,22.25171690900387,48.368953880764906,422.78262127107354,38.948256467941505
72c0af43-210e-4bef-a47a-840393995eae,53.68104554640344,82.27,0.11666129987304252,0.49089406668653485,0.481235672238378,0.20581841770227513,0.0007118596597399798,751.5346376496482,85.12,72c0af43-210e-4bef-a47a-840393995eae,0,0,99,4,1,87.26096737907761,167.39,22.251095958044882,48.34083239595051,422.77082320285274,38.920134983127106
34ced7eb-bcf4-4192-a139-71b348c0f5bf,53.68097855490238,82.26,0.3763056841793753,0.4995109951412198,0.48046766367209287,0.20917677974030968,0.00378577549129713,751.5336997686334,85.11,34ced7eb-bcf4-4192-a139-71b348c0f5bf,0,0,99,4,1,112.19066366704162,167.37,23.45125436234157,74.62035995500563,422.1225785221482,37.570303712035994
11f2f762-be19-48b1-886f-37b21afd6efa,53.680639410613146,82.25,0.15085899739984948,0.49056089682386295,0.4811894992926439,0.20626172378695823,0.0003281726202460483,751.5289517485841,85.1,11f2f762-be19-48b1-886f-37b21afd6efa,0,0,99,4,1,87.5843644544432,167.35,22.253850610321983,48.523622047244096,422.8231615961177,39.0607424071991
88d232b5-f5f5-48a0-8387-b42ab8cde226,53.68033006283404,82.24,0.18611277560638634,0.49990314867893976,0.4807557195512809,0.20589523551763633,0.0006747447114194128,751.5246208796765,85.09,88d232b5-f5f5-48a0-8387-b42ab8cde226,0,0,99,4,1,88.62485939257593,167.32999999999998,22.262306660800615,49.00168728908886,422.9838265552117,39.623172103487065
1df4cfd6-02d7-4a5f-a689-a6a1ff8f6ce3,53.68006807226599,82.23,0.3482501811729235,0.4701733883957999,0.48167767865022076,0.21150820663801118,0.0016787791012885045,751.5209530117238,85.08,1df4cfd6-02d7-4a5f-a689-a6a1ff8f6ce3,0,0,99,4,1,182.31158605174352,167.31,34.91216667755832,88.55455568053993,698.2433335511663,93.7570303712036
a2cffc64-7f6e-48d9-a9b7-e4067f435b2b,53.67919785970199,82.22,0.4039647910430282,0.48303310345803707,0.48106472126586186,0.20866145219219553,0.003380636766646616,751.5087700358279,85.07,a2cffc64-7f6e-48d9-a9b7-e4067f435b2b,0,0,99,4,1,89.79190101237346,167.29,22.271966567203332,49.57817772778403,423.1673647768633,40.21372328458943
4fd5fc26-c55c-49d1-900b-24e9a0dc8a8a,53.67889461901121,82.21,0.21673539797535127,0.48364156392638225,0.48134252549058093,0.20572546120366486,0.0004218201260662499,751.504524666157,85.06,4fd5fc26-c55c-49d1-900b-24e9a0dc8a8a,0,0,99,4,1,87.78121484814397,167.26999999999998,22.255152236525348,48.607986501687286,422.8478924939816,39.173228346456696
d5817f03-acb4-4e33-ab2f-05ba623efa70,53.67874674940659,82.2,0.3396323586324154,0.4670977351102908,0.4818023363627248,0.21232596029824233,0.0018655657086170693,751.5024544916923,85.05,d5817f03-acb4-4e33-ab2f-05ba623efa70,0,0,99,4,1,182.25534308211473,167.25,34.90812982250334,88.52643419572553,698.1625964500669,93.7289088863892
a7112549-cfb2-4d5a-a8da-a447c2a49f80,53.678485045650305,82.19,0.3564249802663953,0.49096165454830665,0.4808185445235149,0.20871560358733518,0.00414050814991127,751.4987906391043,85.04,a7112549-cfb2-4d5a-a8da-a447c2a49f80,0,0,99,4,1,111.78290213723284,167.23000000000002,23.445542464710112,74.46569178852643,422.019764364782,37.31721034870641
afd82c03-9d5d-43c5-b2c7-ada309c38c53,53.67764167355016,82.18,0.22419769340215379,0.4910952733018953,0.48102070249267076,0.2072481410983452,0.00045081418829215174,751.4869834297023,85.03,afd82c03-9d5d-43c5-b2c7-ada309c38c53,0,0,99,4,1,88.30146231721035,167.21,22.25960656026803,48.87514060742407,422.93252464509254,39.42632170978628
3e7560a5-9827-4781-a14f-b29153839eb4,53.67583695627616,82.17,0.4853489797331628,0.4685087879074424,0.48148142492750173,0.20735835358398874,0.003914461340334295,751.4617173878662,85.02,3e7560a5-9827-4781-a14f-b29153839eb4,0,0,99,4,1,111.22047244094487,167.19,23.430096450487223,74.26884139482564,421.74173610877,36.95163104611923
90f6151c-ec4a-4f45-8751-2ed4f346baf3,53.67552504171618,82.16,0.19785716623348773,0.49350682579948363,0.48094744402149026,0.2093306776165291,0.0005995700767465089,751.4573505840265,85.01,90f6151c-ec4a-4f45-8751-2ed4f346baf3,0,0,99,4,1,87.93588301462317,167.17000000000002,22.257730649579276,48.706411698537686,422.8968823420062,39.22947131608549
94c68a6b-1dc0-48e9-918d-cdc84f0cd1e8,53.6736719742652,82.15,0.1851751723974278,0.4997280327633071,0.48070210175805433,0.21188602141474808,0.0005711840429431678,751.4314076397128,85.0,94c68a6b-1dc0-48e9-918d-cdc84f0cd1e8,0,0,99,4,1,182.35376827896513,167.15,34.91331464571853,88.56861642294713,698.2662929143705,93.785151856018
139a3ab1-99ea-4785-929a-e7761cb1606c,53.673440553600244,82.14,0.36434284344533585,0.4909756026979205,0.48075800587905965,0.21248189566883272,0.0015521561782047082,751.4281677504034,84.99,139a3ab1-99ea-4785-929a-e7761cb1606c,0,0,99,4,1,182.45219347581553,167.13,34.92510729892656,88.61079865016873,698.5021459785312,93.84139482564679
f4bd024b-cb5b-4b50-8252-318f78e5a832,53.67339268591876,82.13,0.30715620035557156,0.47619070919771855,0.48144175370674375,0.20977578798618884,0.005154149569885272,751.4274976028627,84.98,f4bd024b-cb5b-4b50-8252-318f78e5a832,0,0,99,4,1,111.40326209223846,167.11,23.43551067498534,74.33914510686164,421.83919214973616,37.06411698537683
2c2f91e1-91f5-44d4-872b-9a52cf29ce67,53.67195833186794,82.12,0.3567175707620031,0.46370974615832133,0.48184658618817733,0.2092285525510862,0.004228417705912322,751.4074166461512,84.97,2c2f91e1-91f5-44d4-872b-9a52cf29ce67,0,0,99,4,1,111.13610798650168,167.09,23.427200654482668,74.22665916760405,421.68961178068804,36.90944881889764
54ffe197-1c95-4976-ad4c-d8d44d7d446a,53.67150414530702,82.11,0.33460707354378827,0.48270818730789056,0.48111886812630406,0.2127628561941208,0.005175129742414061,751.4010580342982,84.96,54ffe197-1c95-4976-ad4c-d8d44d7d446a,0,0,99,4,1,186.30483689538806,167.07,36.694410068464485,92.98368953880765,697.1937913008252,93.32114735658043
9406bce6-6c6c-4440-b862-4f8879613cdb,53.671379852239475,82.1,0.4211033185315521,0.4834721503869451,0.48094628250864735,0.2077983259579758,0.0027863791260843178,751.3993179313527,84.95,9406bce6-6c6c-4440-b862-4f8879613cdb,0,0,99,4,1,89.56692913385827,167.05,22.270581016504888,49.465691788526435,423.1410393135929,40.10123734533183
3e09fed4-acf2-4843-bc9c-38863809344f,53.67102318405654,82.09,0.4272112299809552,0.48986332957281353,0.48067750753071864,0.2103479886070233,0.0034464133329744364,751.3943245767915,84.94,3e09fed4-acf2-4843-bc9c-38863809344f,0,0,99,4,1,90.17154105736782,167.03,22.27466748376849,49.78908886389201,423.2186821916013,40.382452193475814
21fb7cda-204c-45bb-8f3b-28147edcee5e,53.67082885404115,82.08,0.34103311656664304,0.49056232030568697,0.48078811714374786,0.2102245347741485,0.003793942839819743,751.3916039565761,84.93,21fb7cda-204c-45bb-8f3b-28147edcee5e,0,0,99,4,1,111.67041619797524,167.01,23.44219114464883,74.43757030371204,421.95944060367896,37.232845894263214
37bac21e-1a57-4fad-9dd5-956cb5a93172,53.670546243537025,82.07,0.37139016723376733,0.49080406322556036,0.48072636976452,0.20519366616584778,0.0016084594116326555,751.3876474095183,84.92,37bac21e-1a57-4fad-9dd5-956cb5a93172,0,0,99,4,1,89.44038245219348,166.99,22.269933099869085,49.39538807649044,423.12872889751264,40.044994375703034
d40421ea-0018-4887-be7c-00f52c1ea908,53.66996296456471,82.06,0.33501784883809127,0.47740242013245615,0.4813159202410233,0.21027941947677667,0.0018326662184947019,751.3794815039059,84.91,d40421ea-0018-4887-be7c-00f52c1ea908,0,0,99,4,1,88.06242969628796,166.97,22.25867499650734,48.762654668166476,422.9148249336395,39.29977502812149
c5f08e88-7344-4f3d-b904-6d8642583497,53.66993961139207,82.05,0.3498824482817684,0.4662562807567024,0.4817370751300341,0.20626192099990673,0.00176863865776699,751.3791545594889,84.9,c5f08e88-7344-4f3d-b904-6d8642583497,0,0,99,4,1,87.5140607424072,166.95,22.25360660916983,48.481439820022494,422.8185255742267,39.0326209223847
8bc2705f-c0a6-4cd3-a36d-47a89e6cd5d4,53.66903790048628,82.04,0.17940762057562246,0.4835593271553884,0.48131461145600635,0.20807204963045198,0.0004627438373630033,751.3665306068079,84.89,8bc2705f-c0a6-4cd3-a36d-47a89e6cd5d4,0,0,99,4,1,87.03599550056242,166.93,22.247675753184478,48.20022497187851,422.7058393105051,38.835770528683916
c589e0e5-d398-467c-bfb2-4c626f0299e4,53.66880485597992,82.03,0.16036339697209748,0.49976017298055675,0.4806958013899558,0.20554649964002322,0.0011172511454744971,751.3632679837189,84.88,c589e0e5-d398-467c-bfb2-4c626f0299e4,0,0,99,4,1,87.80933633295838,166.91,22.2551665314203,48.62204724409449,422.8481640969857,39.18728908886389
e4e7bf7a-2816-49ad-854d-3f24bf852791,53.66855649719975,82.02,-0.1346052155955897,0.4904284509811017,0.4815469775314771,0.21221833473256035,0.0029829900360994225,751.3597909607965,84.87,e4e7bf7a-2816-49ad-854d-3f24bf852791,0,0,99,4,1,181.62260967379078,166.89,34.87009051620962,88.23115860517436,697.4018103241924,93.39145106861642
1f0d52bf-41c9-4f43-90af-2417aa553db3,53.668543921934635,82.01,0.35753247119063575,0.49999431861942584,0.480362857031878,0.20487328473027763,0.0021439846189171626,751.3596149070848,84.86,1f0d52bf-41c9-4f43-90af-2417aa553db3,0,0,99,4,1,89.90438695163104,166.87,22.27313942846742,49.66254218222722,423.189649140881,40.241844769403826
33a3b607-fb12-4982-9a24-7c1ac5114166,53.66827869467711,82.0,0.14712929925917187,0.49934590586148564,0.48072900692745035,0.206921500256539,0.0005254305610739717,751.3559017254796,84.85,33a3b607-fb12-4982-9a24-7c1ac5114166,0,0,99,4,1,87.4859392575928,166.85,22.253508528983545,48.4673790776153,422.81666205068734,39.018560179977506
3ac52282-7f8d-47e7-ac8e-f027a984de30,53.66824855363747,81.99,0.33083483654936313,0.4833093481860186,0.48107059284319603,0.2101336477525189,0.0024512010588227527,751.3554797509246,84.84,3ac52282-7f8d-47e7-ac8e-f027a984de30,0,0,99,4,1,88.49831271091114,166.82999999999998,22.260990914415352,48.95950506186727,422.95882737389167,39.53880764904387
4150531d-5fc7-41b1-9214-51d17870dc45,53.66791714505819,81.98,0.3827951622076719,0.4686725559092909,0.48156799525412364,0.2118018181618195,0.002824411685418105,751.3508400308147,84.83,4150531d-5fc7-41b1-9214-51d17870dc45,0,0,99,4,1,182.18503937007875,166.81,34.90679359571106,88.49831271091114,698.1358719142212,93.6867266591676
980b7d68-55e2-4d88-9327-ea18add3a1e9,53.666429348381264,81.97,0.2002440216886239,0.4998508673538419,0.4806050456844011,0.21228993341265875,0.0006993796466065349,751.3300108773377,84.82,980b7d68-55e2-4d88-9327-ea18add3a1e9,0,0,99,4,1,182.28346456692913,166.79,34.910302609532174,88.54049493813274,698.2060521906435,93.7429696287964
b24d888a-9cff-4743-9a8d-68b7dfd610f2,53.66613211304445,81.96,0.18365047019998273,0.48039253662948544,0.4814071759615694,0.20748893261769966,0.0007293646447717614,751.3258495826223,84.81,b24d888a-9cff-4743-9a8d-68b7dfd610f2,0,0,99,4,1,86.81102362204724,166.76999999999998,22.24505163766283,48.11586051743532,422.65598111559376,38.69516310461192
67b0fbc2-d1f9-45e8-847a-e352aef2aaa8,53.66591454480112,81.95,0.1421575724160412,0.4998481586753123,0.48069495994378225,0.21200533197462118,0.0008716731355691871,751.3228036272156,84.8,67b0fbc2-d1f9-45e8-847a-e352aef2aaa8,0,0,99,4,1,182.14285714285717,166.75,34.90397784012903,88.48425196850394,698.0795568025807,93.65860517435321
425cb253-109f-4ab6-8056-c85a9b117441,53.665846779582246,81.94,0.36867237350526333,0.45747868316498985,0.48201916647375337,0.20982116415483332,0.0029439614204853307,751.3218549141515,84.79,425cb253-109f-4ab6-8056-c85a9b117441,0,0,99,4,1,87.14848143982002,166.73000000000002,22.24859334752818,48.27052868391451,422.7232736030354,38.87795275590551
aeba082f-5b60-4ad9-a77e-8c3f738cc345,53.665761247701475,81.93,0.2789900435383401,0.47483742657157635,0.4814704996812946,0.20991632693061074,0.002132645116330555,751.3206574678206,84.78,aeba082f-5b60-4ad9-a77e-8c3f738cc345,0,0,99,4,1,87.20472440944883,166.71,22.250381551211785,48.31271091113611,422.7572494730239,38.892013498312714
3bc1ab05-d3a0-4449-9bee-c10abbeca981,53.66464692059632,81.92,0.3447770375513588,0.4834274280917974,0.48100954634867876,0.20639208151078495,0.0023247112752992137,751.3050568883484,84.77,3bc1ab05-d3a0-4449-9bee-c10abbeca981,0,0,99,4,1,88.42800899887514,166.69,22.260854520807744,48.93138357705287,422.9562358953471,39.49662542182227
